STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET,RECORD_ID,YEAR_NORMALIZED,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,MURDER_SHARE,ROBBERY_SHARE,THEFT_SHARE,BURGLARY_SHARE,SERIOUS_VIOLENT_CRIME,CLUSTER
Tamil Nadu,Madurai,2014,67,180,4,37,0,200,9,163,324,508,126,210,16,662,31,501,5,79,10,326,0,460,3073,8212,457,739,1130,678,241,0.05565026790063322,0.08999025815879201,0.13760350706283486,0.0045056015586945,0.0243546030199707,DATASET_03_2014,Tamil Nadu_Madurai_2014,1.0,452,0.004505601558694593,0.024354603019970774,0.00815879201169021,0.019849001461276182,0.06186069167072577,0.039454456892352656,660,0
Tamil Nadu,Madurai City,2014,33,51,1,6,0,27,4,118,123,576,389,23,8,247,7,8,1,22,1,69,0,106,1155,3226,99,262,1210,255,30,0.03068815871047737,0.08121512709237445,0.375077495350279,0.0018598884066955,0.0083694978301301,DATASET_03_2014,Tamil Nadu_Madurai City_2014,1.0,98,0.0018598884066955983,0.008369497830130192,0.01022938623682579,0.0365778053316801,0.17854928704277742,0.03812771233725976,240,0
Tamil Nadu,Nagapattinam,2014,36,60,0,16,0,40,0,48,87,166,48,73,0,11,19,14,0,14,28,22,0,277,2386,4386,80,214,349,11,92,0.01823985408116735,0.04879160966712266,0.07957136342909257,0.0036479708162334,0.0091199270405836,DATASET_03_2014,Tamil Nadu_Nagapattinam_2014,1.0,80,0.00364797081623347,0.009119927040583675,0.008207934336525308,0.01094391244870041,0.03784769721842225,0.019835841313269494,200,0
Tamil Nadu,Namakkal,2014,35,37,1,0,0,27,0,31,65,130,46,44,5,40,10,39,0,48,3,11,0,420,1380,4003,62,179,272,45,54,0.015488383712215838,0.04471646265301024,0.067949038221334,0.0,0.0067449412940294,DATASET_03_2014,Tamil Nadu_Namakkal_2014,1.0,62,0.0,0.006744941294029478,0.00874344241818636,0.007744191856107919,0.032475643267549335,0.016237821633774668,131,0
Tamil Nadu,Nilgiris,2014,7,14,0,6,0,5,0,3,38,44,11,11,13,11,7,32,0,12,1,5,0,58,717,1199,24,47,96,24,18,0.020016680567139282,0.03919933277731443,0.08006672226855713,0.0050041701417848,0.0041701417848206,DATASET_03_2014,Tamil Nadu_Nilgiris_2014,1.0,24,0.0050041701417848205,0.004170141784820684,0.005838198498748957,0.0025020850708924102,0.03669724770642202,0.0316930775646372,35,1
Tamil Nadu,Perambalur,2014,15,18,0,7,0,4,1,14,22,62,22,22,1,12,1,18,1,26,0,13,0,161,1049,1770,47,85,121,13,23,0.02655367231638418,0.0480225988700565,0.06836158192090395,0.003954802259887,0.0022598870056497,DATASET_03_2014,Tamil Nadu_Perambalur_2014,1.0,46,0.0039548022598870055,0.0022598870056497176,0.00847457627118644,0.007909604519774011,0.03502824858757062,0.012429378531073447,59,1
Tamil Nadu,Pudukottai,2014,34,38,0,3,0,54,0,18,42,113,35,38,15,28,21,62,2,29,0,44,0,320,1965,3720,78,176,208,43,59,0.020967741935483872,0.047311827956989246,0.05591397849462366,0.0008064516129032,0.014516129032258,DATASET_03_2014,Tamil Nadu_Pudukottai_2014,1.0,76,0.0008064516129032258,0.014516129032258065,0.00913978494623656,0.004838709677419355,0.030376344086021505,0.01129032258064516,147,0
Tamil Nadu,Ramnathapuram,2014,45,84,0,8,0,37,5,25,129,141,31,65,12,78,27,30,3,12,0,24,0,272,2192,3819,47,216,331,90,92,0.01230688661953391,0.056559308719560095,0.08667190363969625,0.0020947892118355,0.0096884001047394,DATASET_03_2014,Tamil Nadu_Ramnathapuram_2014,1.0,44,0.002094789211835559,0.00968840010473946,0.01178318931657502,0.006546216286986122,0.036920659858601726,0.03377847604084839,204,0
Tamil Nadu,Railway Chennai,2014,3,5,1,1,0,0,0,20,4,343,0,11,0,3,0,4,0,4,0,0,0,2,235,637,5,34,367,3,11,0.007849293563579277,0.05337519623233909,0.576138147566719,0.0015698587127158,0.0,DATASET_03_2014,Tamil Nadu_Railway Chennai_2014,1.0,5,0.0015698587127158557,0.0,0.004709576138147566,0.03139717425431711,0.5384615384615384,0.006279434850863423,30,1
Tamil Nadu,Railway Trichy,2014,0,0,0,0,0,0,0,15,5,111,0,5,0,0,0,0,0,0,0,0,0,8,78,229,0,15,131,0,5,0.0,0.06550218340611354,0.5720524017467249,0.0,0.0,DATASET_03_2014,Tamil Nadu_Railway Trichy_2014,1.0,0,0.0,0.0,0.0,0.06550218340611354,0.4847161572052402,0.021834061135371178,15,1
Tamil Nadu,Salem,2014,58,56,4,6,0,48,1,24,78,142,56,91,1,67,30,30,7,46,0,22,0,493,1933,4696,81,243,301,68,121,0.017248722316865417,0.05174616695059625,0.06409710391822827,0.0012776831345826,0.0102214650766609,DATASET_03_2014,Tamil Nadu_Salem_2014,1.0,74,0.0012776831345826234,0.010221465076660987,0.012350936967632026,0.005110732538330494,0.030238500851788756,0.016609880749574105,197,0
Tamil Nadu,Salem City,2014,36,30,1,5,0,23,2,59,76,261,145,44,9,41,2,1146,1,12,21,33,0,198,2243,4504,72,168,543,50,46,0.015985790408525755,0.037300177619893425,0.1205595026642984,0.0011101243339253,0.0051065719360568,DATASET_03_2014,Tamil Nadu_Salem City_2014,1.0,71,0.0011101243339253996,0.005106571936056839,0.007992895204262877,0.013099467140319716,0.05794849023090586,0.016873889875666074,156,0
Tamil Nadu,Sivagangai,2014,29,60,1,15,0,46,6,86,153,182,42,71,6,129,13,82,3,13,0,51,0,269,1834,3738,82,256,469,135,84,0.021936864633493848,0.06848582129481005,0.1254681647940075,0.0040128410914927,0.0123060460139111,DATASET_03_2014,Tamil Nadu_Sivagangai_2014,1.0,79,0.0040128410914927765,0.012306046013911182,0.007758159443552702,0.023006955591225255,0.04868913857677903,0.040930979133226325,243,0
Tamil Nadu,Thanjavur,2014,70,110,0,8,0,56,3,68,157,296,58,158,5,60,39,118,0,62,0,31,0,450,2870,6225,101,377,582,65,197,0.016224899598393575,0.06056224899598393,0.09349397590361445,0.0012851405622489,0.0089959839357429,DATASET_03_2014,Tamil Nadu_Thanjavur_2014,1.0,101,0.001285140562248996,0.008995983935742972,0.011244979919678716,0.010923694779116465,0.04755020080321285,0.025220883534136547,315,0
Tamil Nadu,Theni,2014,47,53,1,8,0,45,2,38,103,207,50,75,2,133,10,26,6,30,0,58,0,214,2511,4554,102,224,400,135,85,0.022397891963109356,0.049187527448397016,0.0878348704435661,0.0017566974088713,0.0098814229249011,DATASET_03_2014,Tamil Nadu_Theni_2014,1.0,96,0.001756697408871322,0.009881422924901186,0.010320597277119016,0.00834431269213878,0.045454545454545456,0.022617479139218268,194,0
Tamil Nadu,Thirunelveli,2014,108,365,0,36,0,47,2,107,253,289,91,0,5,276,75,58,5,47,0,147,0,413,4701,8490,235,712,742,281,75,0.02767962308598351,0.08386336866902237,0.08739693757361602,0.0042402826855123,0.0055359246171967,DATASET_03_2014,Tamil Nadu_Thirunelveli_2014,1.0,230,0.004240282685512367,0.005535924617196702,0.012720848056537103,0.012603062426383982,0.03404004711425206,0.029799764428739692,665,0
Tamil Nadu,Thirunelveli City,2014,18,106,1,6,0,7,0,73,59,206,107,0,0,63,3,1,0,3,0,19,0,92,658,1623,28,214,445,63,3,0.01725200246457178,0.13185459026494148,0.27418361059765867,0.0036968576709796,0.0043130006161429,DATASET_03_2014,Tamil Nadu_Thirunelveli City_2014,1.0,28,0.0036968576709796672,0.004313000616142945,0.011090573012939002,0.04497843499691929,0.12692544670363523,0.036352433764633395,211,1
Tamil Nadu,Thiruvallur,2014,37,46,2,8,0,9,3,25,127,169,32,144,1,74,9,34,4,2,2,15,0,383,1949,4037,31,132,356,75,153,0.007678969531830567,0.0326975476839237,0.08818429526876394,0.0019816695566014,0.0022293782511766,DATASET_03_2014,Tamil Nadu_Thiruvallur_2014,1.0,27,0.0019816695566014365,0.002229378251176616,0.009165221699281644,0.00619271736437949,0.04186276938320535,0.03145900421104781,130,0
Tamil Nadu,Thiruvannamalai,2014,47,99,4,16,0,65,1,7,137,278,111,115,3,64,15,60,6,14,0,35,0,420,1915,4411,71,253,534,67,130,0.016096123328043527,0.057356608478802994,0.12106098390387668,0.0036272953978689,0.0147358875538426,DATASET_03_2014,Tamil Nadu_Thiruvannamalai_2014,1.0,65,0.003627295397868964,0.014735887553842666,0.010655180231240081,0.0015869417365676718,0.06302425753797325,0.031058716844253004,239,0
Tamil Nadu,Thiruvarur,2014,26,38,0,2,0,27,5,36,104,176,48,34,1,34,26,18,1,2,1,7,0,185,2502,4041,13,136,369,35,60,0.0032170254887404106,0.033655035882207376,0.09131403118040089,0.0004949269982677,0.0066815144766146,DATASET_03_2014,Tamil Nadu_Thiruvarur_2014,1.0,12,0.0004949269982677555,0.0066815144766146995,0.006434050977480821,0.008908685968819599,0.04355357584756248,0.025736203909923285,134,1
Tamil Nadu,Thoothugudi,2014,89,143,1,16,0,15,5,65,208,352,126,0,19,100,35,72,0,44,0,73,0,335,2734,5344,133,378,756,119,35,0.024887724550898202,0.07073353293413173,0.14146706586826346,0.0029940119760479,0.0028068862275449,DATASET_03_2014,Tamil Nadu_Thoothugudi_2014,1.0,133,0.0029940119760479044,0.00280688622754491,0.016654191616766467,0.012163173652694611,0.0658682634730539,0.038922155688622756,334,0
Tamil Nadu,Tiruppur,2014,36,24,0,6,0,60,3,61,169,220,70,33,20,80,7,16,3,15,0,33,0,575,1163,4049,57,205,523,100,40,0.014077550012348727,0.05062978513213139,0.12916769572734008,0.0014818473697209,0.0148184736972091,DATASET_03_2014,Tamil Nadu_Tiruppur_2014,1.0,54,0.0014818473697209187,0.014818473697209187,0.008891084218325513,0.01506544825882934,0.05433440355643369,0.041738700913805875,190,0
Tamil Nadu,Tiruppur City,2014,20,38,1,5,0,24,0,55,110,338,285,22,7,106,3,12,0,7,0,22,0,164,981,2490,34,150,788,113,25,0.013654618473895583,0.060240963855421686,0.3164658634538153,0.002008032128514,0.0096385542168674,DATASET_03_2014,Tamil Nadu_Tiruppur City_2014,1.0,34,0.002008032128514056,0.00963855421686747,0.008032128514056224,0.02208835341365462,0.1357429718875502,0.04417670682730924,143,0
Tamil Nadu,Trichy,2014,39,32,0,8,0,30,1,34,55,140,33,66,0,57,0,6,2,51,0,48,0,431,2459,4688,109,195,263,57,66,0.023250853242320818,0.04159556313993174,0.05610068259385666,0.0017064846416382,0.0063993174061433,DATASET_03_2014,Tamil Nadu_Trichy_2014,1.0,107,0.0017064846416382253,0.0063993174061433445,0.008319112627986349,0.007252559726962458,0.029863481228668942,0.011732081911262798,144,0
Tamil Nadu,Trichy City,2014,24,9,0,3,0,7,0,24,41,307,66,10,0,102,0,26,0,10,3,27,0,179,1772,3074,43,77,438,102,10,0.01398828887443071,0.025048796356538713,0.1424853610930384,0.0009759271307742,0.0022771633051398,DATASET_03_2014,Tamil Nadu_Trichy City_2014,1.0,43,0.0009759271307742355,0.002277163305139883,0.007807417046193884,0.007807417046193884,0.09986987638256344,0.013337670787247886,67,0
Tamil Nadu,Vellore,2014,92,144,7,12,0,97,7,31,317,750,388,11,12,85,20,0,3,44,0,110,0,793,5432,10492,169,434,1493,97,31,0.01610751048417842,0.04136484940907358,0.14229889439573007,0.0011437285550895,0.0092451391536408,DATASET_03_2014,Tamil Nadu_Vellore_2014,1.0,166,0.001143728555089592,0.009245139153640869,0.008768585589020206,0.0029546321006481127,0.07148303469309951,0.030213495996950057,390,0
Tamil Nadu,Villupuram,2014,68,152,6,38,0,138,1,30,220,466,242,355,5,147,51,150,7,176,0,81,0,771,4302,9643,302,609,959,152,406,0.03131805454734004,0.06315461993155656,0.09945037851291091,0.0039406823602613,0.0143108990977911,DATASET_03_2014,Tamil Nadu_Villupuram_2014,1.0,295,0.0039406823602613295,0.014310899097791143,0.007051747381520273,0.0031110650212589444,0.04832520999688893,0.022814476822565592,433,0
Tamil Nadu,Virudhunagar,2014,49,76,1,13,0,23,2,58,166,264,67,75,13,167,13,12,3,25,0,29,0,322,2008,4285,70,247,557,180,88,0.01633605600933489,0.05764294049008168,0.12998833138856475,0.0030338389731621,0.00536756126021,DATASET_03_2014,Tamil Nadu_Virudhunagar_2014,1.0,67,0.0030338389731621937,0.005367561260210035,0.011435239206534423,0.01353558926487748,0.06161026837806301,0.038739789964994165,222,0
Tamil Nadu,Cyber Cell,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,DATASET_03_2014,Tamil Nadu_Cyber Cell_2014,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
Tamil Nadu,Other Units,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DATASET_03_2014,Tamil Nadu_Other Units_2014,1.0,0,,,,,,,0,1
Telangana,Adilabad,2014,101,79,17,42,0,46,1,7,292,505,136,38,43,223,37,122,16,244,83,384,0,399,2339,6036,769,537,941,266,75,0.12740225314777998,0.0889662027833002,0.15589794565937706,0.0069582504970178,0.0076209410205434,DATASET_03_2014,Telangana_Adilabad_2014,1.0,753,0.006958250497017893,0.007620941020543406,0.016732935719019217,0.0011597084161696488,0.08366467859509609,0.04837640821736249,293,0
Telangana,Cyberabad,2014,144,124,12,139,0,165,15,62,1122,4182,1698,51,190,2347,57,363,48,376,271,1329,0,1038,4863,19311,2163,1037,7079,2537,108,0.11200869970483145,0.053699963751229866,0.36657863393920564,0.0071979700688726,0.0085443529594531,DATASET_03_2014,Telangana_Cyberabad_2014,1.0,2115,0.007197970068872663,0.00854435295945316,0.007456889855522759,0.003210605354461188,0.21656050955414013,0.0581016001242815,661,0
Telangana,Hyderabad City,2014,118,163,6,126,0,374,9,58,754,4266,1396,57,97,2557,20,238,22,393,87,1289,0,441,5584,18940,1917,1247,6483,2654,77,0.1012143611404435,0.06583949313621965,0.3422914466737064,0.0066525871172122,0.0197465681098204,DATASET_03_2014,Telangana_Hyderabad City_2014,1.0,1895,0.006652587117212249,0.019746568109820485,0.006230200633579725,0.003062302006335797,0.2252375923970433,0.03980992608236537,854,0
Telangana,Karimnagar,2014,109,136,14,66,0,106,5,36,377,735,245,87,108,813,38,374,34,373,70,737,0,543,3845,9382,1280,845,1398,921,125,0.13643146450650182,0.09006608399062034,0.14900874014069496,0.0070347473886164,0.0112982306544446,DATASET_03_2014,Telangana_Karimnagar_2014,1.0,1246,0.007034747388616499,0.011298230654444682,0.011617991899381794,0.0038371349392453636,0.07834150500959283,0.04018332978043061,472,0
Telangana,Khammam,2014,76,85,7,102,0,73,1,15,432,746,278,94,40,845,16,100,18,351,133,530,0,482,3566,11022,1134,710,1472,885,110,0.10288513881328253,0.06441662130284885,0.1335510796588641,0.0092542188350571,0.0066231174015605,DATASET_03_2014,Telangana_Khammam_2014,1.0,1116,0.009254218835057159,0.006623117401560515,0.006895300308473961,0.0013609145345672292,0.0676828161858102,0.0391943385955362,359,0
Telangana,Mahaboob Nagar,2014,240,87,27,169,0,63,6,23,369,1112,179,105,36,252,65,116,30,242,47,209,0,818,2714,7533,697,857,1689,288,170,0.09252621797424665,0.11376609584494889,0.22421346077260057,0.0224346210009292,0.008363201911589,DATASET_03_2014,Telangana_Mahaboob Nagar_2014,1.0,667,0.022434621000929245,0.008363201911589008,0.03185981680605336,0.0030532324439134476,0.14761715120138058,0.04898446833930705,615,0
Telangana,Medak,2014,130,84,7,60,0,59,5,20,384,787,246,39,20,312,45,98,34,211,47,346,0,780,2496,6931,698,576,1442,332,84,0.10070696869138653,0.0831048910691098,0.20805078632232002,0.0086567594863656,0.0085124801615928,DATASET_03_2014,Telangana_Medak_2014,1.0,664,0.008656759486365604,0.008512480161592844,0.018756312220458808,0.0028855864954552015,0.11354782859616216,0.05540326071273986,365,0
Telangana,Nalgonda,2014,114,148,9,126,0,95,6,30,383,722,204,129,65,342,67,304,23,447,174,262,0,732,3884,9254,1032,975,1345,407,196,0.11151934298681651,0.10535984439161444,0.14534255457099632,0.0136157337367624,0.0102658309920034,DATASET_03_2014,Telangana_Nalgonda_2014,1.0,1009,0.01361573373676248,0.010265830992003459,0.012318997190404149,0.003241841365895829,0.07802031553922628,0.04138750810460341,528,0
Telangana,Nizamabad,2014,122,60,12,36,0,57,5,21,416,712,278,46,26,306,65,128,25,163,145,658,0,560,2529,7053,1027,476,1432,332,111,0.1456117963986956,0.06748901176804196,0.20303416985679854,0.0051042109740535,0.0080816673755848,DATASET_03_2014,Telangana_Nizamabad_2014,1.0,1002,0.005104210974053594,0.008081667375584857,0.017297603856514958,0.0029774564015312634,0.10094995037572664,0.058981993477952646,313,0
Telangana,Ranga Reddy,2014,77,43,5,51,0,35,1,12,106,183,26,2,2,81,36,56,10,83,18,192,0,245,862,2309,354,307,328,83,38,0.15331312256388047,0.13295799047206583,0.14205283672585534,0.0220874837592031,0.0151580770896491,DATASET_03_2014,Telangana_Ranga Reddy_2014,1.0,344,0.02208748375920312,0.015158077089649198,0.03334776959722824,0.00519705500216544,0.07925508878302295,0.045907319185794715,224,0
Telangana,Secunderabad Railway,2014,4,2,0,2,0,1,0,3,1,760,0,0,2,4,0,0,0,5,0,0,0,1,72,860,7,17,764,6,0,0.00813953488372093,0.019767441860465116,0.8883720930232558,0.0023255813953488,0.0011627906976744,DATASET_03_2014,Telangana_Secunderabad Railway_2014,1.0,7,0.002325581395348837,0.0011627906976744186,0.004651162790697674,0.0034883720930232558,0.8837209302325582,0.0011627906976744186,12,1
Telangana,Warangal,2014,47,29,7,41,0,45,4,15,172,302,32,83,5,178,22,126,17,186,20,218,0,275,2163,4407,482,374,525,183,105,0.10937145450419787,0.08486498751985477,0.1191286589516678,0.0093033809847969,0.0102110279101429,DATASET_03_2014,Telangana_Warangal_2014,1.0,465,0.009303380984796914,0.010211027910142955,0.010664851372815974,0.0034036759700476512,0.06852734286362605,0.03902881778987974,188,0
Telangana,Warangal Urban,2014,26,22,0,19,0,33,1,6,141,330,117,35,1,259,14,88,12,114,47,215,0,200,2096,3792,407,221,595,260,49,0.10733122362869198,0.05828059071729958,0.15690928270042195,0.0050105485232067,0.0087025316455696,DATASET_03_2014,Telangana_Warangal Urban_2014,1.0,395,0.0050105485232067514,0.00870253164556962,0.006856540084388186,0.0015822784810126582,0.08702531645569621,0.037183544303797465,107,0
Tripura,Dhalai,2014,20,6,0,34,0,13,0,2,12,11,0,4,3,6,4,91,1,49,0,41,0,16,56,363,125,124,25,9,8,0.3443526170798898,0.3415977961432507,0.06887052341597796,0.09366391184573,0.0358126721763085,DATASET_03_2014,Tripura_Dhalai_2014,1.0,124,0.09366391184573003,0.03581267217630854,0.05509641873278237,0.005509641873278237,0.030303030303030304,0.03305785123966942,75,0
Tripura,Gomati,2014,15,6,0,32,0,23,0,4,23,53,11,11,2,23,12,347,9,51,0,135,0,17,140,825,227,131,91,25,23,0.27515151515151515,0.15878787878787878,0.1103030303030303,0.0387878787878787,0.0278787878787878,DATASET_03_2014,Tripura_Gomati_2014,1.0,218,0.03878787878787879,0.027878787878787878,0.01818181818181818,0.0048484848484848485,0.06424242424242424,0.027878787878787878,80,0
Tripura,G. R. P.,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,9,2,2,2,0,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,DATASET_03_2014,Tripura_G. R. P._2014,1.0,2,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0,1
Tripura,Kowai,2014,10,2,0,15,0,5,0,0,18,30,3,4,7,6,1,166,8,36,0,25,0,17,27,338,84,68,51,13,5,0.2485207100591716,0.20118343195266272,0.15088757396449703,0.044378698224852,0.014792899408284,DATASET_03_2014,Tripura_Kowai_2014,1.0,76,0.04437869822485207,0.014792899408284023,0.029585798816568046,0.0,0.08875739644970414,0.05325443786982249,32,1
Tripura,North,2014,10,9,2,26,0,15,1,6,11,33,5,6,9,14,5,270,6,41,0,79,0,12,45,510,152,110,56,23,11,0.2980392156862745,0.21568627450980393,0.10980392156862745,0.0509803921568627,0.0294117647058823,DATASET_03_2014,Tripura_North_2014,1.0,146,0.050980392156862744,0.029411764705882353,0.0196078431372549,0.011764705882352941,0.06470588235294118,0.021568627450980392,69,0
Tripura,Sipahijala,2014,19,12,1,19,0,15,0,3,28,45,10,16,6,18,12,296,1,76,0,86,0,27,98,725,182,145,86,24,28,0.25103448275862067,0.2,0.11862068965517242,0.0262068965517241,0.0206896551724137,DATASET_03_2014,Tripura_Sipahijala_2014,1.0,181,0.02620689655172414,0.020689655172413793,0.02620689655172414,0.004137931034482759,0.06206896551724138,0.038620689655172416,69,0
Tripura,South,2014,17,20,0,20,0,11,0,5,22,22,3,13,5,14,4,354,4,47,0,94,0,22,113,678,165,120,52,19,17,0.24336283185840707,0.17699115044247787,0.07669616519174041,0.0294985250737463,0.0162241887905604,DATASET_03_2014,Tripura_South_2014,1.0,161,0.029498525073746312,0.016224188790560472,0.025073746312684365,0.007374631268436578,0.032448377581120944,0.032448377581120944,73,0
Tripura,Unakoti,2014,8,9,0,24,0,11,0,4,9,22,8,19,2,9,3,254,1,29,2,50,0,14,24,401,106,85,43,11,22,0.26433915211970077,0.2119700748129676,0.10723192019950124,0.0598503740648379,0.027431421446384,DATASET_03_2014,Tripura_Unakoti_2014,1.0,105,0.059850374064837904,0.02743142144638404,0.0199501246882793,0.00997506234413965,0.05486284289276808,0.022443890274314215,56,0
Tripura,West,2014,41,15,0,69,0,33,0,19,96,151,67,19,4,55,18,674,3,161,9,192,0,46,165,1650,434,338,333,59,37,0.263030303030303,0.20484848484848484,0.2018181818181818,0.0418181818181818,0.02,DATASET_03_2014,Tripura_West_2014,1.0,431,0.04181818181818182,0.02,0.02484848484848485,0.011515151515151515,0.09151515151515152,0.05818181818181818,177,0
Uttar Pradesh,Agra,2014,178,99,41,77,2,463,10,218,326,3512,2824,413,99,382,10,633,87,281,0,389,0,434,1432,9518,834,1367,6890,481,423,0.08762345030468585,0.1436226097919731,0.7238915738600546,0.0080899348602647,0.0486446732506829,DATASET_03_2014,Uttar Pradesh_Agra_2014,1.0,749,0.008089934860264762,0.04864467325068292,0.018701407858793866,0.022903971422567768,0.3689850808993486,0.0342508930447573,1086,0
Uttar Pradesh,Aligarh,2014,179,257,29,112,0,471,17,242,302,2297,1660,436,129,354,25,568,69,307,0,455,0,328,1916,8793,943,1614,4518,483,461,0.10724439895371318,0.18355510064824293,0.5138178096212896,0.0127374047537814,0.0535653360627772,DATASET_03_2014,Uttar Pradesh_Aligarh_2014,1.0,874,0.012737404753781417,0.05356533606277721,0.020357102240418513,0.027521892414420563,0.26123052428067783,0.034345502103946324,1307,0
