STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET
Nagaland,Longleng,2014,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,4,2,0,0,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,DATASET_03_2014
Nagaland,Mokokchung,2014,5,3,0,1,0,2,0,2,2,10,5,0,0,8,0,8,0,2,0,0,0,5,11,67,3,15,19,8,0,0.04477611940298507,0.22388059701492538,0.2835820895522388,0.014925373134328358,0.029850746268656716,DATASET_03_2014
Nagaland,Mon,2014,6,2,1,1,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,2,11,39,1,10,11,1,0,0.02564102564102564,0.2564102564102564,0.28205128205128205,0.02564102564102564,0.0,DATASET_03_2014
Nagaland,Peren,2014,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,3,19,1,2,7,0,0,0.05263157894736842,0.10526315789473684,0.3684210526315789,0.0,0.0,DATASET_03_2014
Nagaland,Phek,2014,9,5,1,1,0,0,0,3,3,25,0,0,1,4,0,6,0,3,0,0,0,0,3,75,4,22,31,5,0,0.05333333333333334,0.29333333333333333,0.41333333333333333,0.013333333333333334,0.0,DATASET_03_2014
Nagaland,Tuensang,2014,0,0,0,1,0,2,0,0,0,20,0,2,0,1,0,0,0,0,0,0,0,0,18,48,1,3,20,1,2,0.020833333333333332,0.0625,0.4166666666666667,0.020833333333333332,0.041666666666666664,DATASET_03_2014
Nagaland,Wokha,2014,10,9,0,0,0,2,0,0,0,29,6,6,0,0,0,0,0,0,0,0,0,0,33,90,0,21,35,0,6,0.0,0.23333333333333334,0.3888888888888889,0.0,0.022222222222222223,DATASET_03_2014
Nagaland,Zunheboto,2014,1,10,0,3,0,1,0,1,15,23,2,0,0,4,0,14,0,0,0,0,0,0,15,80,3,16,41,4,0,0.0375,0.2,0.5125,0.0375,0.0125,DATASET_03_2014
Odisha,Angul,2014,58,89,0,44,0,85,39,107,167,548,157,73,21,67,16,28,4,146,8,30,0,174,1243,2950,232,568,1018,88,89,0.07864406779661016,0.19254237288135592,0.34508474576271186,0.014915254237288136,0.0288135593220339,DATASET_03_2014
Odisha,Balasore,2014,65,126,6,110,0,231,15,90,240,357,141,60,16,140,27,302,2,566,26,380,0,185,1195,4305,1084,1209,843,156,87,0.25180023228803716,0.2808362369337979,0.19581881533101045,0.025551684088269456,0.05365853658536585,DATASET_03_2014
Odisha,Baragarh,2014,27,120,0,56,0,61,17,68,113,199,54,89,12,33,19,496,7,114,9,80,0,98,265,1817,266,463,451,45,108,0.14639515685195378,0.25481563015960373,0.24821133736929005,0.030820033021463952,0.033571821684094665,DATASET_03_2014
Odisha,Berhampur,2014,31,76,0,30,0,59,25,76,114,237,119,29,46,78,11,84,0,162,24,118,0,96,290,1709,334,459,571,124,40,0.1954359274429491,0.26857811585722646,0.334113516676419,0.017554125219426564,0.03452311293153891,DATASET_03_2014
Odisha,Bhadrak,2014,39,86,0,63,0,116,3,25,99,222,63,45,15,85,29,76,24,178,5,168,0,85,1473,2807,438,510,412,100,74,0.15603847524047026,0.18168863555397222,0.14677591734948345,0.022443890274314215,0.04132525828286427,DATASET_03_2014
Odisha,Bolangir,2014,26,70,0,56,0,130,13,59,129,199,64,64,12,43,20,424,19,211,10,47,0,112,796,2379,343,565,464,55,84,0.14417822614543926,0.237494745691467,0.1950399327448508,0.023539302227826818,0.0546448087431694,DATASET_03_2014
Odisha,Boudh,2014,22,37,0,24,0,34,9,23,29,35,12,9,4,14,5,232,2,68,3,14,0,36,31,596,111,217,108,18,14,0.18624161073825504,0.3640939597315436,0.18120805369127516,0.040268456375838924,0.05704697986577181,DATASET_03_2014
Odisha,Cuttack,2014,40,55,0,58,0,94,10,63,118,170,58,40,3,49,15,249,27,29,9,28,0,191,1250,2594,151,349,419,52,55,0.0582112567463377,0.13454124903623746,0.161526599845798,0.02235929067077872,0.036237471087124135,DATASET_03_2014
Odisha,DCP BBSR,2014,42,102,0,72,0,151,30,123,286,1432,795,90,35,394,17,1610,27,53,12,104,0,167,1494,5478,268,573,2666,429,107,0.04892296458561519,0.10460021905805038,0.48667396860167944,0.013143483023001095,0.027564804673238408,DATASET_03_2014
Odisha,DCP CTC,2014,36,18,21,66,0,144,15,38,163,623,306,28,9,157,4,10,21,82,5,155,0,94,984,2920,329,420,1145,166,32,0.11267123287671232,0.14383561643835616,0.3921232876712329,0.022602739726027398,0.049315068493150684,DATASET_03_2014
Odisha,Deogarh,2014,12,36,0,32,0,18,6,17,36,72,14,13,2,10,5,104,1,46,1,23,0,28,479,901,103,167,145,12,18,0.11431742508324085,0.1853496115427303,0.1609322974472808,0.03551609322974473,0.01997780244173141,DATASET_03_2014
Odisha,Dhenkanal,2014,52,174,0,43,0,68,7,76,83,237,68,64,19,50,21,77,11,388,28,45,0,141,246,2000,515,808,471,69,85,0.2575,0.404,0.2355,0.0215,0.034,DATASET_03_2014
Odisha,Gajapati,2014,17,22,0,19,0,22,1,0,21,36,12,32,2,16,3,46,3,84,4,9,0,29,59,460,119,165,70,18,35,0.25869565217391305,0.358695652173913,0.15217391304347827,0.041304347826086954,0.04782608695652174,DATASET_03_2014
Odisha,Ganjam,2014,75,263,0,85,0,129,34,64,137,153,54,66,20,51,29,486,13,410,50,79,0,68,590,2580,637,1060,442,71,95,0.24689922480620155,0.4108527131782946,0.17131782945736435,0.03294573643410853,0.05,DATASET_03_2014
Odisha,Jagatsinghpur,2014,43,62,0,37,0,83,14,60,165,329,118,70,17,76,18,417,26,208,4,119,0,221,551,2345,394,507,686,93,88,0.16801705756929639,0.2162046908315565,0.29253731343283584,0.01577825159914712,0.03539445628997868,DATASET_03_2014
Odisha,Jajpur,2014,76,19,0,73,0,123,16,70,185,397,162,83,2,58,27,2095,49,238,16,52,0,417,219,3174,428,615,830,60,110,0.1348456206679269,0.1937618147448015,0.26149968494013864,0.022999369880277253,0.038752362948960305,DATASET_03_2014
Odisha,Jharsuguda,2014,33,20,0,42,0,48,8,64,132,217,61,30,13,26,7,68,9,108,4,51,0,79,349,1431,214,323,482,39,37,0.14954577218728163,0.22571628232005592,0.336827393431167,0.029350104821802937,0.033542976939203356,DATASET_03_2014
Odisha,Kalahandi,2014,38,55,0,101,0,190,7,41,85,103,28,75,18,63,8,698,12,215,14,125,0,180,202,2039,467,647,264,81,83,0.22903384011770475,0.3173124080431584,0.12947523295733201,0.049534085335948996,0.09318293281020108,DATASET_03_2014
Odisha,Kandhamal,2014,28,14,0,54,0,48,5,14,46,79,23,10,3,58,3,62,4,121,9,35,0,51,367,1089,223,284,167,61,13,0.20477502295684114,0.26078971533516987,0.15335169880624427,0.049586776859504134,0.0440771349862259,DATASET_03_2014
Odisha,Kendrapara,2014,34,40,0,48,0,88,7,36,97,107,39,47,6,56,24,312,32,154,19,217,0,66,992,2244,470,407,286,62,71,0.20944741532976827,0.18137254901960784,0.12745098039215685,0.0213903743315508,0.0392156862745098,DATASET_03_2014
Odisha,Keonjhar,2014,75,103,0,103,0,107,19,46,112,218,83,51,50,60,18,512,11,293,14,65,0,228,213,2571,486,746,478,110,69,0.18903150525087514,0.29015947102294826,0.18591987553481135,0.040062232594321276,0.04161804745235317,DATASET_03_2014
Odisha,Khurda,2014,40,45,0,39,0,103,17,63,86,197,66,48,33,65,17,30,22,103,21,37,0,133,1035,2291,222,410,429,98,65,0.09690091663029245,0.1789611523352248,0.18725447402880838,0.017023134002618942,0.04495853339153208,DATASET_03_2014
Odisha,Koraput,2014,71,48,0,94,0,73,15,37,105,99,33,61,5,30,6,30,4,152,5,46,0,122,204,1357,301,490,289,35,67,0.22181282240235814,0.3610906411201179,0.21296978629329402,0.06927044952100221,0.05379513633014001,DATASET_03_2014
Odisha,Malkangiri,2014,33,30,0,19,0,21,21,9,15,33,6,17,4,37,8,31,4,29,5,16,0,31,48,420,73,162,84,41,25,0.1738095238095238,0.38571428571428573,0.2,0.04523809523809524,0.05,DATASET_03_2014
Odisha,Mayurbhanj,2014,110,130,1,139,0,135,12,40,148,252,73,39,19,77,13,86,32,324,21,270,0,159,523,2793,786,891,525,96,52,0.2814178302900107,0.31901181525241673,0.18796992481203006,0.04976727533118511,0.04833512352309345,DATASET_03_2014
Odisha,Nayagarh,2014,33,106,0,23,0,47,20,51,65,129,60,48,1,43,10,18,7,37,2,23,0,64,626,1487,92,317,325,44,58,0.06186953597848016,0.21318090114324142,0.21856086079354406,0.01546738399462004,0.03160726294552791,DATASET_03_2014
Odisha,Nabarangpur,2014,23,35,0,73,0,100,3,12,49,56,18,94,4,33,7,10,1,194,12,93,0,51,691,1695,373,440,138,37,101,0.2200589970501475,0.25958702064896755,0.08141592920353982,0.043067846607669616,0.058997050147492625,DATASET_03_2014
Odisha,Nuapada,2014,14,42,0,26,0,57,4,20,56,74,16,31,16,20,6,78,5,136,4,91,0,120,413,1175,262,299,170,36,37,0.2229787234042553,0.25446808510638297,0.14468085106382977,0.022127659574468085,0.04851063829787234,DATASET_03_2014
Odisha,Puri,2014,54,99,0,68,0,146,17,102,241,449,150,117,25,117,45,894,32,151,7,176,0,329,1655,4317,434,637,959,142,162,0.1005327773917072,0.14755617326847348,0.22214500810748206,0.015751679406995598,0.03381978225619643,DATASET_03_2014
Odisha,Rayagada,2014,29,39,3,59,0,86,13,17,84,105,28,49,22,37,12,24,0,102,5,121,0,63,159,1199,287,348,247,59,61,0.23936613844870724,0.2902418682235196,0.20600500417014178,0.04920767306088407,0.07172643869891576,DATASET_03_2014
Odisha,Rourkela,2014,55,50,0,73,0,98,24,106,226,488,203,37,4,84,3,34,4,174,11,139,0,163,599,2670,401,580,1047,88,40,0.150187265917603,0.21722846441947566,0.3921348314606742,0.027340823970037453,0.03670411985018727,DATASET_03_2014
Odisha,Sambalpur,2014,48,79,1,81,0,98,18,123,297,567,184,74,15,48,16,1374,10,108,9,44,0,189,490,3391,252,556,1189,63,90,0.07431436154526688,0.16396343261574756,0.35063403125921555,0.0238867590681215,0.02890002948982601,DATASET_03_2014
Odisha,Sonepur,2014,16,15,0,18,0,27,8,15,31,75,24,22,0,19,2,6,4,46,0,29,0,41,280,724,97,145,153,19,24,0.13397790055248618,0.20027624309392264,0.21132596685082872,0.024861878453038673,0.03729281767955801,DATASET_03_2014
Odisha,SRP (Cuttack),2014,0,2,0,0,0,2,1,19,2,438,17,3,1,3,0,1,0,9,1,1,0,5,46,546,11,33,477,4,3,0.020146520146520148,0.06043956043956044,0.8736263736263736,0.0,0.003663003663003663,DATASET_03_2014
Odisha,SRP (Rourkela),2014,4,2,0,1,0,5,1,21,30,320,44,0,0,3,0,0,0,10,1,0,0,3,58,460,12,44,416,3,0,0.02608695652173913,0.09565217391304348,0.9043478260869565,0.002173913043478261,0.010869565217391304,DATASET_03_2014
Odisha,Sundargarh,2014,51,36,0,49,0,46,10,33,90,158,48,24,11,46,6,46,12,94,1,84,0,181,469,1655,240,319,339,57,30,0.14501510574018128,0.19274924471299093,0.20483383685800605,0.029607250755287008,0.027794561933534745,DATASET_03_2014
Punjab,Amritsar Rural,2014,47,60,2,31,0,98,0,12,119,124,32,0,9,88,5,382,6,78,0,53,0,124,271,1396,168,328,287,97,5,0.12034383954154727,0.2349570200573066,0.20558739255014327,0.022206303724928367,0.07020057306590258,DATASET_03_2014
Punjab,Barnala,2014,15,24,4,31,0,41,0,1,48,96,23,0,13,51,2,78,0,17,0,27,0,74,238,791,75,133,168,64,2,0.09481668773704172,0.168141592920354,0.21238938053097345,0.039190897597977246,0.051833122629582805,DATASET_03_2014
Punjab,Batala,2014,22,30,1,30,0,46,0,3,55,86,23,0,4,104,0,322,3,36,0,37,0,69,144,865,106,168,167,108,0,0.12254335260115606,0.19421965317919074,0.1930635838150289,0.03468208092485549,0.05317919075144509,DATASET_03_2014
Punjab,Bathinda,2014,55,45,5,56,0,67,1,2,172,260,134,0,19,151,8,186,5,77,0,74,0,143,744,2117,212,308,569,170,8,0.10014170996693435,0.14548889938592346,0.26877657061880017,0.026452527161076995,0.03164855928200284,DATASET_03_2014
Punjab,CP Amritsar,2014,29,75,2,34,0,78,1,13,127,324,93,0,24,307,2,285,3,45,2,150,0,62,467,1998,234,277,558,331,2,0.11711711711711711,0.13863863863863865,0.27927927927927926,0.01701701701701702,0.03903903903903904,DATASET_03_2014
Punjab,CP Jalandhar,2014,16,32,9,49,0,111,1,10,194,498,216,0,7,220,4,95,1,77,2,106,0,75,468,2020,235,305,919,227,4,0.11633663366336634,0.15099009900990099,0.45495049504950497,0.024257425742574258,0.05495049504950495,DATASET_03_2014
Punjab,CP Ludhiana,2014,73,68,8,111,0,246,2,23,259,603,209,0,29,349,5,414,5,98,19,158,0,240,983,3546,391,629,1096,378,5,0.11026508742244782,0.17738296672306825,0.3090806542583192,0.031302876480541454,0.06937394247038917,DATASET_03_2014
Punjab,Faridkot,2014,23,34,0,24,0,23,2,10,63,70,27,0,2,42,3,156,1,16,0,16,0,66,160,673,57,132,172,44,3,0.08469539375928678,0.1961367013372957,0.2555720653789004,0.03566121842496285,0.03417533432392273,DATASET_03_2014
Punjab,Fatehgarh Sahib,2014,16,10,4,26,0,28,0,3,47,89,50,0,8,120,0,32,4,22,0,28,0,122,274,920,80,109,189,128,0,0.08695652173913043,0.11847826086956521,0.20543478260869566,0.02826086956521739,0.030434782608695653,DATASET_03_2014
Punjab,Fazilka,2014,24,14,3,52,0,32,0,0,61,80,35,0,2,88,1,280,4,18,0,59,0,78,170,877,133,143,176,90,1,0.1516533637400228,0.1630558722919042,0.2006841505131129,0.059293044469783354,0.036488027366020526,DATASET_03_2014
Punjab,Ferozepur,2014,27,38,4,55,0,23,0,0,91,163,54,0,11,128,0,431,3,31,0,45,0,91,305,1300,134,178,308,139,0,0.10307692307692308,0.13692307692307693,0.23692307692307693,0.04230769230769231,0.01769230769230769,DATASET_03_2014
Punjab,G. R. P.,2014,11,0,1,1,0,4,0,0,3,94,18,0,0,3,0,15,0,3,0,0,0,6,220,372,4,20,115,3,0,0.010752688172043012,0.053763440860215055,0.30913978494623656,0.002688172043010753,0.010752688172043012,DATASET_03_2014
Punjab,Gurdaspur,2014,13,11,3,26,0,31,1,2,41,80,15,0,9,58,6,197,2,37,0,47,0,94,145,781,112,124,139,67,6,0.14340588988476313,0.1587708066581306,0.17797695262483995,0.03329065300896287,0.03969270166453265,DATASET_03_2014
Punjab,Hoshiarpur,2014,32,34,5,43,0,63,3,8,149,207,31,0,11,167,0,424,7,41,2,93,0,229,232,1637,186,229,398,178,0,0.11362248014660965,0.13989004276114844,0.24312767257177764,0.02626756261453879,0.038485033598045205,DATASET_03_2014
Punjab,Jalandhar Rural,2014,27,27,7,31,0,42,3,17,135,147,32,0,4,78,2,88,2,37,0,32,0,145,313,1154,102,191,334,82,2,0.08838821490467938,0.1655112651646447,0.28942807625649913,0.026863084922010397,0.036395147313691506,DATASET_03_2014
Punjab,Kapurthala,2014,21,29,6,29,0,40,2,10,98,132,33,0,3,103,2,379,3,33,1,58,0,109,176,1105,124,170,275,106,2,0.11221719457013575,0.15384615384615385,0.248868778280543,0.026244343891402715,0.03619909502262444,DATASET_03_2014
Punjab,Khanna,2014,20,16,5,23,0,54,2,8,107,261,29,0,6,83,4,249,3,34,0,38,0,96,155,1132,98,162,407,89,4,0.08657243816254417,0.1431095406360424,0.35954063604240283,0.020318021201413426,0.04770318021201413,DATASET_03_2014
Punjab,Ludhiana Rural,2014,16,20,5,14,0,56,0,4,102,162,48,0,10,107,1,89,3,22,0,30,0,61,355,1081,69,137,316,117,1,0.06382978723404255,0.1267345050878816,0.2923219241443108,0.012950971322849213,0.05180388529139685,DATASET_03_2014
Punjab,Mansa,2014,32,17,0,22,0,15,1,0,51,52,22,0,12,109,1,122,5,22,2,39,0,55,238,793,90,109,126,121,1,0.11349306431273644,0.13745271122320302,0.15889029003783103,0.027742749054224466,0.018915510718789406,DATASET_03_2014
Punjab,Moga,2014,25,38,0,29,0,36,1,4,106,147,42,0,16,88,5,170,0,39,2,27,0,109,346,1172,97,172,300,104,5,0.08276450511945392,0.14675767918088736,0.25597269624573377,0.024744027303754267,0.030716723549488054,DATASET_03_2014
Punjab,Muktsar,2014,29,20,2,29,0,30,0,0,77,93,32,0,16,56,2,84,1,24,1,26,0,44,233,781,81,134,202,72,2,0.10371318822023047,0.17157490396927016,0.2586427656850192,0.03713188220230474,0.03841229193341869,DATASET_03_2014
Punjab,Pathankot,2014,9,6,1,11,0,11,0,1,45,75,32,0,5,107,1,37,4,11,0,80,0,74,87,582,106,50,153,112,1,0.18213058419243985,0.0859106529209622,0.26288659793814434,0.018900343642611683,0.018900343642611683,DATASET_03_2014
Punjab,Patiala,2014,45,59,7,38,0,91,2,4,169,294,114,0,26,346,2,111,4,66,1,175,0,298,782,2774,284,312,583,372,2,0.10237923576063446,0.11247296322999278,0.21016582552271088,0.0136986301369863,0.03280461427541456,DATASET_03_2014
Punjab,Ropar,2014,22,11,1,21,0,39,0,4,76,114,53,0,7,119,3,164,2,52,2,37,0,173,227,1122,114,150,247,126,3,0.10160427807486631,0.13368983957219252,0.22014260249554368,0.01871657754010695,0.034759358288770054,DATASET_03_2014
Punjab,Sangrur,2014,42,46,4,57,0,58,1,3,128,196,66,0,11,148,3,461,7,54,0,85,0,173,546,1935,203,265,394,159,3,0.1049095607235142,0.13695090439276486,0.2036175710594315,0.02945736434108527,0.029974160206718347,DATASET_03_2014
Punjab,SAS Nagar,2014,26,35,3,59,0,124,7,6,167,433,253,0,17,287,0,291,5,57,0,74,0,209,742,2408,195,317,866,304,0,0.08098006644518273,0.13164451827242524,0.3596345514950166,0.024501661129568107,0.05149501661129568,DATASET_03_2014
Punjab,SBS Nagar,2014,15,12,3,20,0,18,1,7,85,80,22,0,2,83,1,88,2,18,1,35,0,81,98,659,76,94,195,85,1,0.11532625189681335,0.1426403641881639,0.2959028831562974,0.030349013657056147,0.027314112291350532,DATASET_03_2014
Punjab,Tarn Taran,2014,35,53,3,29,0,45,1,2,81,107,29,0,12,122,0,387,5,48,0,52,0,106,259,1171,134,216,220,134,0,0.11443210930828351,0.18445772843723313,0.18787361229718189,0.024765157984628524,0.03842869342442357,DATASET_03_2014
Rajasthan,Ajmer,2014,45,59,8,130,1,226,5,46,293,1155,730,0,21,1484,23,33,10,181,0,844,0,529,3147,9197,1165,700,2229,1505,23,0.1266717407850386,0.07611177557899315,0.24236163966510818,0.014135044036098728,0.02457323040121779,DATASET_03_2014
Rajasthan,Alwar,2014,104,64,4,299,0,373,0,70,238,3189,2277,5,17,1449,13,51,33,256,0,720,0,593,4047,12742,1308,1170,5774,1466,18,0.1026526447967352,0.09182231988698791,0.45314707267304977,0.023465703971119134,0.0292732695024329,DATASET_03_2014
Rajasthan,Banswara,2014,25,13,0,146,0,152,0,27,79,186,98,42,1,106,12,114,6,103,0,198,0,167,1098,2789,453,466,390,107,54,0.16242380781642166,0.16708497669415562,0.13983506633201864,0.05234851201147365,0.05449982072427393,DATASET_03_2014
Rajasthan,Baran,2014,34,63,3,67,0,162,2,22,101,449,186,0,12,345,16,336,5,212,0,342,0,131,1834,4515,626,565,760,357,16,0.13864894795127353,0.12513842746400886,0.16832779623477298,0.014839424141749723,0.035880398671096346,DATASET_03_2014
Rajasthan,Barmer,2014,38,34,0,93,0,57,3,19,200,352,191,3,3,160,26,26,26,272,0,270,0,248,1845,4388,661,516,765,163,29,0.15063810391978122,0.11759343664539654,0.1743391066545123,0.021194165907019145,0.012989972652689152,DATASET_03_2014
Rajasthan,Bharatpur,2014,99,66,3,219,0,290,0,29,79,1549,939,0,8,120,25,4,36,145,0,606,0,306,5543,10231,1006,851,2596,128,25,0.0983286091291174,0.08317857491936272,0.25373863747434267,0.021405532206040464,0.02834522529567002,DATASET_03_2014
Rajasthan,Bhilwara,2014,35,32,2,54,0,122,0,22,203,799,428,7,9,751,14,132,8,173,0,965,0,331,2867,7353,1200,440,1452,760,21,0.1631986944104447,0.05983952128382973,0.1974704202366381,0.0073439412484700125,0.01659186726506188,DATASET_03_2014
Rajasthan,Bikaner,2014,48,60,7,75,0,81,2,4,138,347,162,0,18,855,15,22,15,89,0,584,0,257,2825,5441,763,366,653,873,15,0.14023157507811065,0.06726704649880537,0.12001470317956257,0.013784230839919132,0.014886969307112663,DATASET_03_2014
Rajasthan,Bundi,2014,24,45,6,80,0,145,0,15,86,260,132,5,4,362,4,350,4,179,0,325,0,208,1288,3823,588,494,493,366,9,0.1538059115877583,0.12921789170808265,0.12895631702851165,0.020925974365681402,0.03792832853779754,DATASET_03_2014
Rajasthan,Chittorgarh,2014,33,31,2,104,0,212,3,41,211,539,314,31,11,140,12,134,2,145,2,641,0,242,1999,5435,894,571,1108,151,43,0.16448942042318307,0.10505979760809568,0.20386384544618216,0.019135234590616376,0.039006439742410304,DATASET_03_2014
Rajasthan,Churu,2014,35,58,1,72,0,102,1,11,158,248,88,0,10,27,13,70,7,45,0,414,0,209,1412,3847,538,325,506,37,13,0.13984923316870287,0.08448141408890045,0.13153106316610347,0.018715882505848713,0.026514166883285676,DATASET_03_2014
Rajasthan,Dausa,2014,40,21,2,37,0,123,3,10,73,1059,713,11,3,536,7,0,5,150,0,234,0,293,1431,5584,426,386,1858,539,18,0.07628939828080229,0.06912607449856734,0.3327363896848137,0.006626074498567335,0.022027220630372494,DATASET_03_2014
Rajasthan,Dholpur,2014,44,78,2,78,0,90,0,11,59,480,269,0,11,202,9,64,21,43,0,249,0,130,2595,4395,391,346,819,213,9,0.08896473265073948,0.07872582480091013,0.1863481228668942,0.017747440273037544,0.020477815699658702,DATASET_03_2014
Rajasthan,Dungarpur,2014,31,17,0,110,0,143,0,23,67,132,79,2,13,119,11,216,13,154,0,187,0,164,1119,2678,464,478,301,132,13,0.17326362957430919,0.17849141150112025,0.11239731142643763,0.041075429424943986,0.05339805825242718,DATASET_03_2014
Rajasthan,G.R.P.Ajmer,2014,5,8,0,3,0,14,0,10,0,1118,27,1,3,7,0,2,1,5,2,0,0,0,125,1313,11,45,1155,10,1,0.008377760853008377,0.03427265803503427,0.8796648895658796,0.002284843869002285,0.010662604722010662,DATASET_03_2014
Rajasthan,G.R.P.Jodhpur,2014,6,1,0,1,0,2,0,0,0,143,7,0,0,0,0,0,0,7,0,0,0,0,37,198,8,17,150,0,0,0.04040404040404041,0.08585858585858586,0.7575757575757576,0.005050505050505051,0.010101010101010102,DATASET_03_2014
Rajasthan,Ganganagar,2014,43,90,1,180,1,149,1,12,180,422,209,0,32,544,1,25,17,147,2,923,0,223,3106,6929,1269,623,824,576,1,0.18314331072304807,0.08991196420839948,0.11892047914561986,0.025977774570645113,0.021503824505700677,DATASET_03_2014
Rajasthan,Hanumangarh,2014,67,77,2,135,0,79,1,12,133,284,131,0,9,621,8,132,11,124,0,599,0,178,2221,5021,869,497,561,630,8,0.1730730930093607,0.0989842660824537,0.11173073093009361,0.02688707428799044,0.015733917546305518,DATASET_03_2014
Rajasthan,Jaipur East,2014,35,35,3,73,0,181,2,118,443,3168,2486,61,37,1146,12,0,8,165,0,313,0,221,1877,8759,559,612,6217,1183,73,0.06382007078433612,0.06987098983902272,0.7097842219431442,0.008334284735700423,0.02066445941317502,DATASET_03_2014
Rajasthan,Jaipur North,2014,16,24,0,42,0,148,0,37,124,799,535,4,11,971,2,4,4,75,0,296,0,102,1144,4120,417,342,1495,982,6,0.10121359223300971,0.08300970873786408,0.3628640776699029,0.010194174757281554,0.035922330097087375,DATASET_03_2014
Rajasthan,Jaipur Rural,2014,63,22,4,80,0,170,9,37,194,766,334,13,31,892,15,11,13,183,0,256,0,427,1979,6625,532,568,1340,923,28,0.08030188679245283,0.08573584905660378,0.20226415094339623,0.012075471698113207,0.025660377358490565,DATASET_03_2014
Rajasthan,Jaipur South,2014,21,13,2,56,0,134,1,116,273,1735,1214,7,96,1072,7,2,8,97,0,210,0,180,1323,5953,371,440,3339,1168,14,0.06232151856206954,0.07391231311943558,0.5608936670586259,0.009407021669746347,0.022509658995464473,DATASET_03_2014
Rajasthan,Jaipur West,2014,36,35,1,92,0,190,0,85,389,1369,878,3,176,1445,5,6,13,118,0,336,0,299,1787,7238,559,557,2721,1621,8,0.07723127935893893,0.07695495993368334,0.3759325780602376,0.012710693561757391,0.02625034539928157,DATASET_03_2014
Rajasthan,Jaisalmer,2014,12,20,0,10,0,18,3,12,74,166,66,15,0,21,13,10,5,94,0,48,0,75,685,1478,157,169,321,21,28,0.10622462787550745,0.11434370771312584,0.21718538565629228,0.006765899864682003,0.012178619756427604,DATASET_03_2014
Rajasthan,Jalore,2014,44,19,1,43,0,78,1,11,129,263,156,8,6,258,14,11,9,104,0,183,0,157,1471,2971,339,301,560,264,22,0.1141029956243689,0.10131268933019186,0.18848872433524066,0.014473241332884551,0.026253786603837093,DATASET_03_2014
Rajasthan,Jhalawar,2014,49,74,2,138,1,181,1,24,143,473,272,45,19,223,29,180,11,296,2,524,0,146,1446,4666,971,765,913,242,74,0.20810115730818687,0.16395199314187742,0.19567081011573081,0.02957565366480926,0.0387912558936991,DATASET_03_2014
Rajasthan,Jhunjhunu,2014,38,31,0,79,0,106,2,15,203,494,183,16,3,662,9,60,12,53,0,361,0,274,2483,5277,505,324,897,665,25,0.0956983134356642,0.061398521887436046,0.16998294485503126,0.014970627250331627,0.020087170740951298,DATASET_03_2014
Rajasthan,Jodhpur East,2014,20,57,3,25,0,45,0,47,130,456,289,3,4,310,6,8,2,97,3,218,0,101,856,2952,345,294,922,314,9,0.11686991869918699,0.09959349593495935,0.31233062330623307,0.008468834688346883,0.01524390243902439,DATASET_03_2014
Rajasthan,Jodhpur West,2014,28,51,1,46,0,57,3,17,109,305,80,0,2,101,18,30,0,117,0,165,0,263,1805,3281,328,320,514,103,18,0.09996952148735141,0.0975312404754648,0.15665955501371534,0.014020115818348064,0.017372752209692168,DATASET_03_2014
Rajasthan,Jodhpur Rural,2014,21,29,2,43,0,63,0,73,167,537,364,0,10,227,5,12,6,115,0,210,0,154,726,2693,374,346,1141,237,5,0.1388785740809506,0.12848124767916821,0.42369105087263276,0.01596732268845154,0.023393984404010398,DATASET_03_2014
Rajasthan,Karauli,2014,34,30,1,49,0,130,1,16,45,702,461,2,9,233,18,0,14,104,0,214,0,84,2403,4612,381,365,1225,242,20,0.0826105810928014,0.07914137033824804,0.26561144839549,0.010624457935819601,0.02818733738074588,DATASET_03_2014
Rajasthan,Kota City,2014,19,93,1,100,0,187,1,27,135,890,615,0,9,917,1,56,3,102,0,538,0,119,1326,5248,743,530,1668,926,1,0.14157774390243902,0.10099085365853659,0.3178353658536585,0.019054878048780487,0.03563262195121951,DATASET_03_2014
Rajasthan,Kota Rural,2014,19,14,3,60,0,87,0,13,65,157,80,0,6,271,12,222,2,186,0,271,0,104,879,2557,519,382,315,277,12,0.20297223308564724,0.14939382088384826,0.12319123973406336,0.023464998044583497,0.03402424716464607,DATASET_03_2014
