RECORD_ID,STATE/UT,DISTRICT,YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,YEAR_NORMALIZED
MAHARASHTRA_NAGPUR_RURAL_2005_1,MAHARASHTRA,NAGPUR RURAL,2005,313,277,0.01058970099667774,0.0039451827242524915,1007,1524,65,216,0.20909468438538206,0.3164451827242525,0.013911960132890365,0.012458471760797342,0.36363636363636365
MAHARASHTRA_NANDED_2005_1,MAHARASHTRA,NANDED,2005,434,424,0.007563180225050729,0.00774764803541782,1914,1065,140,337,0.35307138904261204,0.19645821804095184,0.012912746725696367,0.01567976388120273,0.36363636363636365
MAHARASHTRA_NANDURBAR_2005_1,MAHARASHTRA,NANDURBAR,2005,127,119,0.016253207869974338,0.0025662959794696323,354,235,59,67,0.3028229255774166,0.20102651839178784,0.023096663815226688,0.0051325919589392645,0.36363636363636365
MAHARASHTRA_NASIK_COMMR._2005_1,MAHARASHTRA,NASIK COMMR.,2005,206,193,0.007562117392870004,0.005761613251710479,394,1246,192,102,0.14187972632337054,0.44868563197695355,0.010082823190493338,0.0068419157364061935,0.36363636363636365
MAHARASHTRA_NASIK_RURAL_2005_1,MAHARASHTRA,NASIK RURAL,2005,590,560,0.011076650420912717,0.005538325210456358,1243,926,183,310,0.27536552946389015,0.2051395657953035,0.023260965883916705,0.00930438635356668,0.36363636363636365
MAHARASHTRA_NAVI_MUMBAI_2005_1,MAHARASHTRA,NAVI MUMBAI,2005,159,148,0.004942767950052029,0.003902185223725286,680,1608,236,118,0.1768990634755463,0.4183142559833507,0.013267429760665974,0.01847034339229969,0.36363636363636365
MAHARASHTRA_OSMANABAD_2005_1,MAHARASHTRA,OSMANABAD,2005,198,190,0.00726552179656539,0.002311756935270806,843,679,65,134,0.2784015852047556,0.22424042272126815,0.013540290620871863,0.007595772787318362,0.36363636363636365
MAHARASHTRA_PARBHANI_2005_1,MAHARASHTRA,PARBHANI,2005,211,208,0.00587248322147651,0.005453020134228188,1124,549,84,197,0.4714765100671141,0.23028523489932887,0.016359060402684564,0.013003355704697987,0.36363636363636365
MAHARASHTRA_PUNE_COMMR._2005_1,MAHARASHTRA,PUNE COMMR.,2005,585,490,0.0066847182264342525,0.008630902013877137,2120,5740,703,490,0.17938737519038755,0.48569977999661534,0.008969368759519378,0.01607717041800643,0.36363636363636365
MAHARASHTRA_PUNE_RLY._2005_1,MAHARASHTRA,PUNE RLY.,2005,3,2,0.0,0.0,12,166,3,3,0.05741626794258373,0.7942583732057417,0.004784688995215311,0.023923444976076555,0.36363636363636365
MAHARASHTRA_PUNE_RURAL_2005_1,MAHARASHTRA,PUNE RURAL,2005,328,314,0.008607784431137725,0.0061751497005988025,1019,1479,215,213,0.1906811377245509,0.27675898203592814,0.023016467065868264,0.01403443113772455,0.36363636363636365
MAHARASHTRA_RAIGAD_2005_1,MAHARASHTRA,RAIGAD,2005,154,147,0.01076194575979337,0.0034438226431338786,547,604,83,145,0.23547137322427894,0.2600086095566078,0.017649591046061126,0.008609556607834697,0.36363636363636365
MAHARASHTRA_RATNAGIRI_2005_1,MAHARASHTRA,RATNAGIRI,2005,145,116,0.018505825908156272,0.004797806716929404,309,460,79,98,0.2117888965044551,0.315284441398218,0.01439342015078821,0.01028101439342015,0.36363636363636365
MAHARASHTRA_SANGLI_2005_1,MAHARASHTRA,SANGLI,2005,240,233,0.011078527207559466,0.010426849136526556,682,1016,200,151,0.2222222222222222,0.33105246008471817,0.025089605734767026,0.01335940045617465,0.36363636363636365
MAHARASHTRA_SATARA_2005_1,MAHARASHTRA,SATARA,2005,306,304,0.008205399682371625,0.006881948120698782,740,1152,134,174,0.19587083112758072,0.304923239809423,0.015616728427739545,0.011381683430386447,0.36363636363636365
MAHARASHTRA_SINDHUDURG_2005_1,MAHARASHTRA,SINDHUDURG,2005,44,32,0.00468384074941452,0.00468384074941452,216,240,22,59,0.2529274004683841,0.2810304449648712,0.01756440281030445,0.00468384074941452,0.36363636363636365
MAHARASHTRA_SOLAPUR_COMMR._2005_1,MAHARASHTRA,SOLAPUR COMMR.,2005,106,95,0.0121580547112462,0.0060790273556231,352,607,116,93,0.21398176291793314,0.3689969604863222,0.01458966565349544,0.023100303951367782,0.36363636363636365
MAHARASHTRA_SOLAPUR_RURAL_2005_1,MAHARASHTRA,SOLAPUR RURAL,2005,262,253,0.011890606420927468,0.0077288941736028535,1011,736,63,213,0.30053507728894174,0.21878715814506539,0.02883472057074911,0.015457788347205707,0.36363636363636365
MAHARASHTRA_THANE_COMMR._2005_1,MAHARASHTRA,THANE COMMR.,2005,541,502,0.007827788649706457,0.011089367253750815,2410,3344,670,305,0.31441617742987604,0.43626875407697324,0.013829093281148076,0.01904761904761905,0.36363636363636365
MAHARASHTRA_THANE_RURAL_2005_1,MAHARASHTRA,THANE RURAL,2005,416,383,0.014344707672245164,0.010215170615083678,1215,1231,185,249,0.2640730276026951,0.2675505324929363,0.030428167789610956,0.018691588785046728,0.36363636363636365
MAHARASHTRA_WARDHA_2005_1,MAHARASHTRA,WARDHA,2005,319,274,0.008708633988554367,0.007713361532719582,1095,824,75,127,0.2724558347847723,0.20502612590196567,0.011196815128141328,0.007713361532719582,0.36363636363636365
MAHARASHTRA_WASHIM_2005_1,MAHARASHTRA,WASHIM,2005,246,239,0.005722460658082976,0.00715307582260372,619,571,24,127,0.2951835956127802,0.2722937529804483,0.011444921316165951,0.008106819265617548,0.36363636363636365
MAHARASHTRA_YAVATMAL_2005_1,MAHARASHTRA,YAVATMAL,2005,520,478,0.010845588235294117,0.007904411764705882,1429,1655,89,201,0.2626838235294118,0.30422794117647056,0.013235294117647059,0.011764705882352941,0.36363636363636365
MANIPUR_BISHNUPUR_2005_1,MANIPUR,BISHNUPUR,2005,14,14,0.008797653958944282,0.020527859237536656,112,24,8,10,0.3284457478005865,0.07038123167155426,0.08797653958944282,0.0,0.36363636363636365
MANIPUR_CHANDEL_2005_1,MANIPUR,CHANDEL,2005,3,3,0.0,0.011111111111111112,37,11,5,11,0.4111111111111111,0.12222222222222222,0.2222222222222222,0.022222222222222223,0.36363636363636365
MANIPUR_CHURACHANDPUR_2005_1,MANIPUR,CHURACHANDPUR,2005,6,6,0.0,0.022727272727272728,80,15,7,2,0.45454545454545453,0.08522727272727272,0.2784090909090909,0.0,0.36363636363636365
MANIPUR_IMPHAL(EAST)_2005_1,MANIPUR,IMPHAL(EAST),2005,36,36,0.007633587786259542,0.05343511450381679,156,38,53,25,0.29770992366412213,0.07251908396946564,0.07251908396946564,0.0019083969465648854,0.36363636363636365
MANIPUR_IMPHAL(WEST)_2005_1,MANIPUR,IMPHAL(WEST),2005,66,66,0.009442870632672332,0.03871576959395656,241,180,66,70,0.22757318224740322,0.16997167138810199,0.04627006610009443,0.003777148253068933,0.36363636363636365
MANIPUR_SENAPATI_2005_1,MANIPUR,SENAPATI,2005,3,3,0.0,0.024793388429752067,26,9,4,19,0.21487603305785125,0.0743801652892562,0.08264462809917356,0.008264462809917356,0.36363636363636365
MANIPUR_TAMENGLONG_2005_1,MANIPUR,TAMENGLONG,2005,2,2,0.020833333333333332,0.020833333333333332,14,4,1,10,0.2916666666666667,0.08333333333333333,0.14583333333333334,0.0,0.36363636363636365
MANIPUR_THOUBAL_2005_1,MANIPUR,THOUBAL,2005,45,45,0.014492753623188406,0.041407867494824016,167,32,21,18,0.34575569358178054,0.06625258799171843,0.09523809523809523,0.0,0.36363636363636365
MANIPUR_UKHRUL_2005_1,MANIPUR,UKHRUL,2005,1,1,0.0,0.0125,17,4,19,25,0.2125,0.05,0.0875,0.0,0.36363636363636365
MEGHALAYA_GARO_HILLS_EAST_2005_1,MEGHALAYA,GARO HILLS EAST,2005,11,11,0.025157232704402517,0.0440251572327044,48,62,8,16,0.3018867924528302,0.389937106918239,0.06289308176100629,0.0440251572327044,0.36363636363636365
MEGHALAYA_GARO_HILLS_SOUTH_2005_1,MEGHALAYA,GARO HILLS SOUTH,2005,4,4,0.0,0.04,11,23,1,1,0.22,0.46,0.1,0.04,0.36363636363636365
MEGHALAYA_GARO_HILLS_WEST_2005_1,MEGHALAYA,GARO HILLS WEST,2005,25,25,0.011194029850746268,0.041044776119402986,86,84,5,40,0.3208955223880597,0.31343283582089554,0.041044776119402986,0.018656716417910446,0.36363636363636365
MEGHALAYA_JAINTIA_HILLS_2005_1,MEGHALAYA,JAINTIA HILLS,2005,27,27,0.03484320557491289,0.024390243902439025,78,96,7,9,0.27177700348432055,0.3344947735191638,0.14982578397212543,0.027874564459930314,0.36363636363636365
MEGHALAYA_KHASI_HILLS_EAST_2005_1,MEGHALAYA,KHASI HILLS EAST,2005,56,56,0.0327653997378768,0.02490170380078637,136,381,37,37,0.1782437745740498,0.49934469200524245,0.05242463958060288,0.07208387942332896,0.36363636363636365
MEGHALAYA_KHASI_HILLS_WEST_2005_1,MEGHALAYA,KHASI HILLS WEST,2005,19,19,0.06818181818181818,0.0,27,74,1,0,0.1534090909090909,0.42045454545454547,0.045454545454545456,0.03977272727272727,0.36363636363636365
MEGHALAYA_RI-BHOI_2005_1,MEGHALAYA,RI-BHOI,2005,17,17,0.04891304347826087,0.010869565217391304,57,80,1,9,0.30978260869565216,0.43478260869565216,0.09239130434782608,0.059782608695652176,0.36363636363636365
MIZORAM_AIZAWL_2005_1,MIZORAM,AIZAWL,2005,27,25,0.018691588785046728,0.009345794392523364,32,324,24,16,0.059813084112149535,0.6056074766355141,0.007476635514018692,0.003738317757009346,0.36363636363636365
MIZORAM_CHAMPHAI_2005_1,MIZORAM,CHAMPHAI,2005,13,13,0.021367521367521368,0.004273504273504274,23,130,6,4,0.09829059829059829,0.5555555555555556,0.017094017094017096,0.0,0.36363636363636365
MIZORAM_KOLASIB_2005_1,MIZORAM,KOLASIB,2005,2,2,0.013071895424836602,0.0,7,100,2,1,0.0457516339869281,0.6535947712418301,0.013071895424836602,0.0,0.36363636363636365
MIZORAM_LAWNGTLAI_2005_1,MIZORAM,LAWNGTLAI,2005,13,12,0.008,0.008,23,131,11,7,0.092,0.524,0.012,0.004,0.36363636363636365
MIZORAM_LUNGLEI_2005_1,MIZORAM,LUNGLEI,2005,16,16,0.01279317697228145,0.0042643923240938165,30,283,13,11,0.06396588486140725,0.603411513859275,0.008528784648187633,0.0042643923240938165,0.36363636363636365
MIZORAM_MAMIT_2005_1,MIZORAM,MAMIT,2005,11,11,0.05714285714285714,0.01904761904761905,13,37,5,1,0.12380952380952381,0.3523809523809524,0.0380952380952381,0.0,0.36363636363636365
MIZORAM_SAIHA_2005_1,MIZORAM,SAIHA,2005,15,14,0.007380073800738007,0.0036900369003690036,26,168,10,12,0.0959409594095941,0.6199261992619927,0.007380073800738007,0.0036900369003690036,0.36363636363636365
MIZORAM_SERCHHIP_2005_1,MIZORAM,SERCHHIP,2005,10,10,0.027210884353741496,0.0,17,55,3,3,0.11564625850340136,0.3741496598639456,0.006802721088435374,0.0,0.36363636363636365
NAGALAND_DIMAPUR_2005_1,NAGALAND,DIMAPUR,2005,12,12,0.019943019943019943,0.014245014245014245,90,212,19,0,0.2564102564102564,0.603988603988604,0.06552706552706553,0.15669515669515668,0.36363636363636365
NAGALAND_KIPHIRE_2005_1,NAGALAND,KIPHIRE,2005,0,0,0.0,0.0,1,4,0,0,0.05,0.2,0.0,0.0,0.36363636363636365
NAGALAND_KOHIMA_2005_1,NAGALAND,KOHIMA,2005,17,17,0.0196078431372549,0.047058823529411764,43,95,28,0,0.16862745098039217,0.37254901960784315,0.07450980392156863,0.047058823529411764,0.36363636363636365
NAGALAND_MOKOKCHUNG_2005_1,NAGALAND,MOKOKCHUNG,2005,1,1,0.0,0.0,13,20,2,1,0.2708333333333333,0.4166666666666667,0.0625,0.020833333333333332,0.36363636363636365
NAGALAND_MON_2005_1,NAGALAND,MON,2005,3,3,0.011764705882352941,0.011764705882352941,31,33,4,1,0.36470588235294116,0.38823529411764707,0.17647058823529413,0.058823529411764705,0.36363636363636365
NAGALAND_PEREN_2005_1,NAGALAND,PEREN,2005,5,5,0.03225806451612903,0.0,8,12,0,0,0.25806451612903225,0.3870967741935484,0.16129032258064516,0.0,0.36363636363636365
NAGALAND_PHEK_2005_1,NAGALAND,PHEK,2005,4,4,0.018867924528301886,0.03773584905660377,14,20,3,1,0.2641509433962264,0.37735849056603776,0.03773584905660377,0.07547169811320754,0.36363636363636365
NAGALAND_TUENSANG_2005_1,NAGALAND,TUENSANG,2005,3,3,0.01282051282051282,0.02564102564102564,18,13,5,8,0.23076923076923078,0.16666666666666666,0.11538461538461539,0.0,0.36363636363636365
NAGALAND_WOKHA_2005_1,NAGALAND,WOKHA,2005,4,4,0.0,0.04597701149425287,22,43,1,1,0.25287356321839083,0.4942528735632184,0.11494252873563218,0.022988505747126436,0.36363636363636365
NAGALAND_ZUNHEBOTO_2005_1,NAGALAND,ZUNHEBOTO,2005,1,1,0.0196078431372549,0.0,4,27,1,0,0.0784313725490196,0.5294117647058824,0.0196078431372549,0.0196078431372549,0.36363636363636365
ODISHA_ANGUL_2005_1,ODISHA,ANGUL,2005,244,244,0.013671875,0.00732421875,298,448,53,124,0.1455078125,0.21875,0.02001953125,0.0185546875,0.36363636363636365
ODISHA_BALASORE_2005_1,ODISHA,BALASORE,2005,387,370,0.016634429400386848,0.01586073500967118,402,439,62,76,0.15551257253384912,0.16982591876208897,0.010444874274661509,0.011992263056092843,0.36363636363636365
ODISHA_BARAGARH_2005_1,ODISHA,BARAGARH,2005,413,410,0.012681159420289856,0.007246376811594203,197,324,59,96,0.11896135265700483,0.1956521739130435,0.019927536231884056,0.012681159420289856,0.36363636363636365
ODISHA_BERHAMPUR_2005_1,ODISHA,BERHAMPUR,2005,155,149,0.003986710963455149,0.004651162790697674,260,386,55,50,0.17275747508305647,0.2564784053156146,0.011295681063122924,0.04850498338870432,0.36363636363636365
ODISHA_BHADRAK_2005_1,ODISHA,BHADRAK,2005,295,270,0.02149912841371296,0.010459035444509006,113,179,42,50,0.06565950029052876,0.10400929692039512,0.009877977919814061,0.009296920395119116,0.36363636363636365
ODISHA_BOLANGIR_2005_1,ODISHA,BOLANGIR,2005,246,236,0.02281134401972873,0.02466091245376079,247,278,35,79,0.15228113440197288,0.17139334155363747,0.02404438964241677,0.02157829839704069,0.36363636363636365
ODISHA_BOUDH_2005_1,ODISHA,BOUDH,2005,55,53,0.01707317073170732,0.004878048780487805,173,53,3,20,0.4219512195121951,0.12926829268292683,0.03902439024390244,0.00975609756097561,0.36363636363636365
ODISHA_CUTTACK_2005_1,ODISHA,CUTTACK,2005,331,325,0.006908051453072892,0.016912815626488803,703,1242,121,93,0.16746069556931872,0.2958551691281563,0.008099094807050978,0.03215817055740829,0.36363636363636365
ODISHA_DEOGARH_2005_1,ODISHA,DEOGARH,2005,100,97,0.027491408934707903,0.013745704467353952,279,87,8,25,0.4793814432989691,0.14948453608247422,0.02577319587628866,0.03436426116838488,0.36363636363636365
ODISHA_DHENKANAL_2005_1,ODISHA,DHENKANAL,2005,222,213,0.005171299288946348,0.007756948933419522,304,228,49,107,0.1965093729799612,0.14738202973497092,0.023270846800258566,0.012928248222365869,0.36363636363636365
ODISHA_GAJAPATI_2005_1,ODISHA,GAJAPATI,2005,56,54,0.021377672209026127,0.014251781472684086,100,82,12,25,0.2375296912114014,0.19477434679334918,0.052256532066508314,0.004750593824228029,0.36363636363636365
ODISHA_GANJAM_2005_1,ODISHA,GANJAM,2005,360,350,0.013340174448435094,0.012827090815802977,501,325,22,87,0.25705489994869163,0.1667521806054387,0.028732683427398667,0.02103642893791688,0.36363636363636365
ODISHA_JAGATSINGHPUR_2005_1,ODISHA,JAGATSINGHPUR,2005,84,78,0.011484823625922888,0.009023789991796555,240,217,33,31,0.19688269073010664,0.17801476620180476,0.02132895816242822,0.022149302707136997,0.36363636363636365
ODISHA_JAJPUR_2005_1,ODISHA,JAJPUR,2005,183,180,0.01119194180190263,0.02182428651371013,431,270,36,58,0.24118634583100168,0.1510912143256855,0.012311135982092894,0.024622271964185788,0.36363636363636365
ODISHA_JHARSUGUDA_2005_1,ODISHA,JHARSUGUDA,2005,103,100,0.015899581589958158,0.00502092050209205,627,247,18,62,0.5246861924686193,0.20669456066945607,0.0100418410041841,0.014225941422594143,0.36363636363636365
ODISHA_KALAHANDI_2005_1,ODISHA,KALAHANDI,2005,119,118,0.028169014084507043,0.010328638497652582,359,171,51,103,0.3370892018779343,0.16056338028169015,0.022535211267605635,0.027230046948356807,0.36363636363636365
ODISHA_KANDHAMAL_2005_1,ODISHA,KANDHAMAL,2005,206,204,0.02109704641350211,0.02109704641350211,548,124,18,28,0.5780590717299579,0.1308016877637131,0.029535864978902954,0.010548523206751054,0.36363636363636365
ODISHA_KENDRAPARA_2005_1,ODISHA,KENDRAPARA,2005,80,80,0.019827586206896553,0.017241379310344827,156,200,23,29,0.13448275862068965,0.1724137931034483,0.025,0.02327586206896552,0.36363636363636365
ODISHA_KEONJHAR_2005_1,ODISHA,KEONJHAR,2005,193,178,0.015866020273248127,0.009255178492728075,339,382,59,83,0.1494050242397532,0.16835610401057735,0.031732040546496254,0.017188188629352136,0.36363636363636365
ODISHA_KHURDA_2005_1,ODISHA,KHURDA,2005,236,227,0.010491441192711209,0.011963924167126818,1418,1855,300,108,0.26099760721516657,0.3414319896926192,0.007914595987483895,0.023927848334253637,0.36363636363636365
ODISHA_KORAPUT_2005_1,ODISHA,KORAPUT,2005,260,254,0.028994845360824743,0.017396907216494846,187,284,34,80,0.12048969072164949,0.18298969072164947,0.029639175257731958,0.009664948453608248,0.36363636363636365
ODISHA_MALKANGIR_2005_1,ODISHA,MALKANGIR,2005,48,46,0.014112903225806451,0.014112903225806451,169,72,9,34,0.3407258064516129,0.14516129032258066,0.08266129032258064,0.006048387096774193,0.36363636363636365
ODISHA_MAYURBHANJ_2005_1,ODISHA,MAYURBHANJ,2005,477,477,0.04513274336283186,0.017699115044247787,191,353,45,41,0.08451327433628318,0.1561946902654867,0.030973451327433628,0.012389380530973451,0.36363636363636365
ODISHA_NAYAGARH_2005_1,ODISHA,NAYAGARH,2005,73,70,0.017137096774193547,0.025201612903225805,398,201,38,49,0.4012096774193548,0.20262096774193547,0.028225806451612902,0.01310483870967742,0.36363636363636365
ODISHA_NOWRANGPUR_2005_1,ODISHA,NOWRANGPUR,2005,86,85,0.023778071334214,0.010568031704095112,183,120,5,60,0.24174372523117568,0.15852047556142668,0.03830911492734478,0.011889035667107,0.36363636363636365
ODISHA_NUAPADA_2005_1,ODISHA,NUAPADA,2005,70,67,0.007978723404255319,0.009308510638297872,99,121,18,32,0.13164893617021275,0.16090425531914893,0.014627659574468085,0.013297872340425532,0.36363636363636365
ODISHA_PURI_2005_1,ODISHA,PURI,2005,207,199,0.012510088781275222,0.009685230024213076,300,518,33,53,0.12106537530266344,0.20903954802259886,0.021791767554479417,0.01977401129943503,0.36363636363636365
ODISHA_RAYAGADA_2005_1,ODISHA,RAYAGADA,2005,108,103,0.017598343685300208,0.003105590062111801,115,139,18,58,0.11904761904761904,0.14389233954451347,0.027950310559006212,0.014492753623188406,0.36363636363636365
ODISHA_ROURKELA_2005_1,ODISHA,ROURKELA,2005,121,114,0.01257396449704142,0.008875739644970414,108,366,40,16,0.07988165680473373,0.27071005917159763,0.017011834319526627,0.013313609467455622,0.36363636363636365
ODISHA_SAMBALPUR_2005_1,ODISHA,SAMBALPUR,2005,151,141,0.0073277967757694185,0.012212994626282364,348,494,30,66,0.1700048851978505,0.24132877381533951,0.02149487054225696,0.02149487054225696,0.36363636363636365
ODISHA_SONEPUR_2005_1,ODISHA,SONEPUR,2005,54,54,0.011494252873563218,0.0028735632183908046,74,53,8,36,0.21264367816091953,0.15229885057471265,0.028735632183908046,0.005747126436781609,0.36363636363636365
ODISHA_SRP(CUTTACK)_2005_1,ODISHA,SRP(CUTTACK),2005,8,8,0.00234192037470726,0.00234192037470726,29,299,2,2,0.06791569086651054,0.7002341920374707,0.00468384074941452,0.02107728337236534,0.36363636363636365
ODISHA_SRP(ROURKELA)_2005_1,ODISHA,SRP(ROURKELA),2005,11,11,0.004629629629629629,0.013888888888888888,14,112,3,3,0.06481481481481481,0.5185185185185185,0.013888888888888888,0.013888888888888888,0.36363636363636365
ODISHA_SUNDARGARH_2005_1,ODISHA,SUNDARGARH,2005,125,118,0.018223234624145785,0.004555808656036446,928,285,30,37,0.5284738041002278,0.1623006833712984,0.04669703872437358,0.012528473804100227,0.36363636363636365
PUNJAB_AMRITSAR_2005_1,PUNJAB,AMRITSAR,2005,77,77,0.0044444444444444444,0.017777777777777778,197,177,219,0,0.1751111111111111,0.15733333333333333,0.041777777777777775,0.0035555555555555557,0.36363636363636365
PUNJAB_BARNALA_2005_1,PUNJAB,BARNALA,2005,39,39,0.023206751054852322,0.004219409282700422,100,61,94,2,0.2109704641350211,0.12869198312236288,0.023206751054852322,0.002109704641350211,0.36363636363636365
PUNJAB_BATALA_2005_1,PUNJAB,BATALA,2005,90,90,0.022099447513812154,0.016574585635359115,190,126,139,0,0.17495395948434622,0.11602209944751381,0.020257826887661142,0.0009208103130755065,0.36363636363636365
PUNJAB_BHATINDA_2005_1,PUNJAB,BHATINDA,2005,138,137,0.01937984496124031,0.023901808785529714,388,388,184,5,0.25064599483204136,0.25064599483204136,0.029069767441860465,0.002583979328165375,0.36363636363636365
PUNJAB_FARIDKOT_2005_1,PUNJAB,FARIDKOT,2005,36,36,0.010344827586206896,0.017241379310344827,179,117,73,0,0.3086206896551724,0.20172413793103447,0.029310344827586206,0.0,0.36363636363636365
PUNJAB_FATEHGARH_SAHIB_2005_1,PUNJAB,FATEHGARH SAHIB,2005,31,30,0.009554140127388535,0.009554140127388535,115,87,101,0,0.18312101910828024,0.13853503184713375,0.027070063694267517,0.006369426751592357,0.36363636363636365
PUNJAB_FEROZPUR_2005_1,PUNJAB,FEROZPUR,2005,77,77,0.017712177121771217,0.010332103321033211,420,267,135,4,0.30996309963099633,0.1970479704797048,0.03173431734317343,0.0,0.36363636363636365
PUNJAB_G.R.P_2005_1,PUNJAB,G.R.P,2005,8,8,0.0033783783783783786,0.0033783783783783786,20,30,20,1,0.06756756756756757,0.10135135135135136,0.016891891891891893,0.0,0.36363636363636365
PUNJAB_GURDASPUR_2005_1,PUNJAB,GURDASPUR,2005,72,72,0.01884570082449941,0.020023557126030624,159,131,44,5,0.1872791519434629,0.15429917550058891,0.02944640753828033,0.0,0.36363636363636365
PUNJAB_HOSHIARPUR_2005_1,PUNJAB,HOSHIARPUR,2005,108,107,0.020517395182872437,0.01694915254237288,297,159,118,5,0.2649420160570919,0.14183764495985726,0.030330062444246207,0.0044603033006244425,0.36363636363636365
PUNJAB_JAGRAON_2005_1,PUNJAB,JAGRAON,2005,46,40,0.014251781472684086,0.019002375296912115,183,164,41,0,0.2173396674584323,0.19477434679334918,0.017814726840855107,0.004750593824228029,0.36363636363636365
PUNJAB_JALANDHAR_2005_1,PUNJAB,JALANDHAR,2005,230,229,0.012640929279125385,0.027331738981892725,626,574,481,8,0.21387085753331056,0.19610522719508028,0.02152374444824052,0.0030748206354629312,0.36363636363636365
PUNJAB_KAPURTHALA_2005_1,PUNJAB,KAPURTHALA,2005,94,94,0.01744186046511628,0.023255813953488372,235,202,134,3,0.22771317829457363,0.19573643410852712,0.022286821705426358,0.001937984496124031,0.36363636363636365
PUNJAB_KHANNA_2005_1,PUNJAB,KHANNA,2005,57,57,0.011494252873563218,0.012539184952978056,206,182,40,1,0.21525600835945663,0.19017763845350052,0.0073145245559038665,0.008359456635318705,0.36363636363636365
PUNJAB_LUDHIANA_2005_1,PUNJAB,LUDHIANA,2005,235,210,0.0155096011816839,0.019202363367799114,353,575,363,5,0.13035450516986707,0.21233382570162482,0.022525849335302807,0.00258493353028065,0.36363636363636365
PUNJAB_MAJITHA_2005_1,PUNJAB,MAJITHA,2005,53,52,0.012893982808022923,0.025787965616045846,203,112,83,5,0.29083094555873923,0.16045845272206305,0.050143266475644696,0.0057306590257879654,0.36363636363636365
PUNJAB_MANSA_2005_1,PUNJAB,MANSA,2005,50,50,0.024429967426710098,0.017915309446254073,216,93,69,1,0.3517915309446254,0.15146579804560262,0.03745928338762215,0.0016286644951140066,0.36363636363636365
PUNJAB_MOGA_2005_1,PUNJAB,MOGA,2005,50,49,0.010297482837528604,0.020594965675057208,269,142,140,0,0.30778032036613273,0.16247139588100687,0.02517162471395881,0.002288329519450801,0.36363636363636365
PUNJAB_MUKTSAR_2005_1,PUNJAB,MUKTSAR,2005,96,96,0.02328589909443726,0.029754204398447608,188,149,113,5,0.24320827943078913,0.1927554980595084,0.03363518758085381,0.00258732212160414,0.36363636363636365
PUNJAB_NAWAN_SHAHR_2005_1,PUNJAB,NAWAN SHAHR,2005,58,57,0.01645123384253819,0.01410105757931845,275,226,79,2,0.32314923619271446,0.26556991774383076,0.01527614571092832,0.01762632197414806,0.36363636363636365
PUNJAB_PATIALA_2005_1,PUNJAB,PATIALA,2005,165,163,0.0068173663437387875,0.008611410118406888,524,521,259,0,0.1880157875852171,0.18693936132041622,0.021887334050950842,0.0032292787944025836,0.36363636363636365
PUNJAB_ROPAR_2005_1,PUNJAB,ROPAR,2005,83,81,0.014937759336099586,0.00995850622406639,166,221,123,1,0.13775933609958507,0.183402489626556,0.022406639004149378,0.0008298755186721991,0.36363636363636365
PUNJAB_SANGRUR_2005_1,PUNJAB,SANGRUR,2005,97,96,0.009515570934256055,0.018166089965397925,285,178,177,3,0.24653979238754326,0.15397923875432526,0.028546712802768166,0.0017301038062283738,0.36363636363636365
PUNJAB_TARN_TARAN_2005_1,PUNJAB,TARN TARAN,2005,65,65,0.028189910979228485,0.016320474777448073,211,87,84,0,0.31305637982195844,0.129080118694362,0.05637982195845697,0.0,0.36363636363636365
RAJASTHAN_AJMER_2005_1,RAJASTHAN,AJMER,2005,529,526,0.004435346298191744,0.015182531559194815,548,1231,355,64,0.0934834527465029,0.20999658819515524,0.0073353804162401915,0.005629477993858751,0.36363636363636365
RAJASTHAN_ALWAR_2005_1,RAJASTHAN,ALWAR,2005,576,576,0.007512279687951459,0.012424154868535105,2348,1280,498,184,0.3392083212944236,0.1849176538572667,0.011268419531927188,0.006067610517191563,0.36363636363636365
RAJASTHAN_BANSWARA_2005_1,RAJASTHAN,BANSWARA,2005,209,208,0.011948908117016894,0.013597033374536464,1257,191,55,138,0.5179233621755254,0.07869798104655953,0.010712814173877214,0.003708281829419036,0.36363636363636365
RAJASTHAN_BARAN_2005_1,RAJASTHAN,BARAN,2005,428,428,0.01511081262592344,0.0157824042981867,535,358,130,43,0.1796507723304231,0.12021490933512424,0.011417058428475487,0.0030221625251846875,0.36363636363636365
RAJASTHAN_BARMER_2005_1,RAJASTHAN,BARMER,2005,216,216,0.007661290322580645,0.010483870967741936,726,277,114,35,0.29274193548387095,0.11169354838709677,0.010887096774193548,0.0012096774193548388,0.36363636363636365
RAJASTHAN_BHARATPUR_2005_1,RAJASTHAN,BHARATPUR,2005,433,433,0.006901725431357839,0.013203300825206302,1026,862,330,34,0.15393848462115528,0.12933233308327083,0.013653413353338334,0.0034508627156789196,0.36363636363636365
RAJASTHAN_BHILWARA_2005_1,RAJASTHAN,BHILWARA,2005,569,569,0.00763807285546416,0.026635330983157072,369,1140,349,157,0.07226792009400705,0.22326674500587543,0.006854680767724246,0.008421464943204074,0.36363636363636365
