RECORD_ID,STATE/UT,DISTRICT,YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE
ARUNACHAL_PRADESH_KAMENG_EAST_2001_1,ARUNACHAL PRADESH,KAMENG EAST,2001,-1.409242612751783,-1.3715543146341769,0.16600015278900584,2.1508454127751455,-1.243945228958125,-1.620567029542808,-1.4007239608747504,-1.911038839930923,-1.9043475938955154,1.2061670025987379,0.7423273247862221,-0.10173852895886656,2.4818349903007277
ARUNACHAL_PRADESH_KAMENG_WEST_2001_1,ARUNACHAL PRADESH,KAMENG WEST,2001,-2.490270274597788,-2.4542306972289643,-1.0094552278904183,0.0587709249815235,-1.463719984753441,-2.0033198190352897,-1.5571254812884945,-1.4311829946012815,-2.336530672594042,0.8156087317360603,0.7040922237732464,0.4258146933919169,-0.8590554017285985
ARUNACHAL_PRADESH_LOHIT_2001_1,ARUNACHAL PRADESH,LOHIT,2001,-1.3251730014101235,-1.2873564851927841,-0.227869712988394,0.768977226568212,-0.9267316830015422,-0.7162917372905458,-1.1124595960431538,-1.2320248245413314,-1.2193536207121307,1.4256407303286034,0.7183710856375918,2.036545896370187,2.102850914416079
ARUNACHAL_PRADESH_PAPUM_PARE_2001_1,ARUNACHAL PRADESH,PAPUM PARE,2001,-0.8595997288241579,-0.821073147229509,0.33678274817830306,0.6900745638701941,-0.4934506922786457,-0.3554723600643738,-0.23823765576663716,-0.5009347142055113,-0.841422865104348,0.5133839671295898,1.2955612216514896,-0.15783596375138892,3.2506638079721415
ARUNACHAL_PRADESH_SIANG_EAST_2001_1,ARUNACHAL PRADESH,SIANG EAST,2001,-1.0397873508165711,-1.0015355809418605,0.5200819990182655,1.565782318485209,-0.9267316830015422,-1.303266845433678,-0.8366220529082438,-1.1504853193315898,-1.6515366994106573,0.6935707438566792,1.0323233502998619,0.07837791915387321,1.459486017876454
ARUNACHAL_PRADESH_SIANG_UPPER_2001_1,ARUNACHAL PRADESH,SIANG UPPER,2001,-1.6175675530082425,-1.5801969800179503,1.6095418483602424,4.0513516022934954,-1.8587069208940623,-2.720833742742596,-2.1628021066845116,-2.1917365152006143,-1.4721645151969893,0.8024017821311362,0.20812020330332048,-0.31782191111758024,-0.8590554017285985
ARUNACHAL_PRADESH_SIANG_WEST_2001_1,ARUNACHAL PRADESH,SIANG WEST,2001,-0.5872568230233393,-0.5752266548025456,-0.18468819282806095,1.6753406861978153,-0.7114002485607562,-0.7709446400023783,-0.6361325522741571,-1.0115638768089654,-1.2193536207121307,0.5064493644649912,0.7448853985995474,-0.4504863632854694,1.0944118164469248
ARUNACHAL_PRADESH_SUBANSIRI_LOWER_2001_1,ARUNACHAL PRADESH,SUBANSIRI LOWER,2001,-1.5053606234025367,-1.4678189189051356,-0.0075570175126490205,1.2851757609290735,-1.3043195100855147,-0.8601666722153771,-1.2570183809158357,-1.4311829946012815,-1.0399814364984628,0.5074170285392733,0.8304329211629087,0.9672413876905637,2.4631499209940757
ARUNACHAL_PRADESH_SUBANSIRI_UPPER_2001_1,ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,-1.4555837620259306,-1.4179661407439204,0.049288271019418635,-0.6488544733346461,-1.258542849848197,-1.7012781752659878,-1.333390727935303,-1.911038839930923,-1.6515366994106573,0.8316256706186281,0.7168298281037133,0.06701130768829541,1.6485869138016904
ARUNACHAL_PRADESH_TAWANG_2001_1,ARUNACHAL PRADESH,TAWANG,2001,-1.8314666352266764,-1.8842494787071953,0.5138389899288426,-1.0622985262834126,-2.6411033651274085,-2.720833742742596,-2.0701619579902992,-2.1917365152006143,-2.336530672594042,-1.0569929731308352,0.767895779251706,0.5095288865262982,-0.8590554017285985
ARUNACHAL_PRADESH_TIRAP_2001_1,ARUNACHAL PRADESH,TIRAP,2001,-1.8314666352266764,-1.7944222887220198,-0.4263191601314819,1.6703082611748736,-1.243945228958125,-1.303266845433678,-1.4748012512313617,-1.911038839930923,-1.9043475938955154,1.1815512937058332,0.5086938351204627,1.2803970816387225,0.2458744935519356
ASSAM_BARPETA_2001_1,ASSAM,BARPETA,2001,0.5271690883871331,0.5678106894242967,0.16533941339570798,2.3784205315617584,0.458185651346841,0.36696498493960306,0.20772726562995775,0.12735400793159102,1.0675666707935367,0.8718885996140417,-0.0599929920892898,0.33742618330905344,0.9297012584220096
ASSAM_BONGAIGAON_2001_1,ASSAM,BONGAIGAON,2001,-0.09584650925552787,-0.05615509550672134,0.8312702141106567,1.5254228211493404,-0.11771366161093026,0.18715617230904563,-0.18181757636117984,-0.6706294740019486,0.5348315499330604,0.6940103436966419,0.3600163561452894,1.0310824169541406,1.3208309514759018
ASSAM_C.I.D._2001_1,ASSAM,C.I.D.,2001,-3.2281864529845725,-3.1932723026118452,-1.0094552278904183,-1.0622985262834126,-3.8572837739562185,-3.651167278006206,-3.654143016013116,-1.4311829946012815,-2.336530672594042,-1.9446437356930826,-0.7223622068645704,-0.9415171278029663,-0.8590554017285985
ASSAM_CACHAR_2001_1,ASSAM,CACHAR,2001,0.8797375081915509,0.920916826152724,-0.0395263366714018,0.6884215408378065,0.7930484995329921,0.4443223596350614,0.5918106896145967,0.23925599580185908,1.6499267688812573,0.4266628581896393,-0.2544632816797671,-0.4076930959648265,-0.0014026271071560438
ASSAM_DARRANG_2001_1,ASSAM,DARRANG,2001,0.3791650486259693,0.41958092247790885,1.4529420231823629,1.5019070639638104,0.39148983366620393,0.2818240501561985,0.1622285469517245,-0.006190431649880533,0.6327247036972524,1.1762265330103079,0.15406797544237996,0.5489215446472643,0.5503946914952285
ASSAM_DHEMAJI_2001_1,ASSAM,DHEMAJI,2001,-0.13498458412063064,-0.0953528614957194,3.791370959356195,1.7051807316631094,-0.08289766046245954,-0.44661681325654423,-0.6236926765790981,-0.41605888616064013,-0.21585558814710612,1.5056398256170191,-0.23032603258176917,-0.12488709676773638,0.44046398506381684
ASSAM_DHUBRI_2001_1,ASSAM,DHUBRI,2001,0.5517755121759195,0.5924546415048056,1.121740600094431,1.6086159432641238,0.5922513124333899,0.3137835440708871,-0.12623898976715742,-0.17180571206103018,1.4384630226127981,2.1102581143223476,-0.41612340913046436,0.5928724989031122,0.03310578861743362
ASSAM_DIBRUGARH_2001_1,ASSAM,DIBRUGARH,2001,0.16370210015617845,0.20378936240429527,0.658775668380351,1.059572389137576,0.4132018909636065,0.6879390406577157,0.40699185050125786,-0.389931798732257,-0.0060623274978135,1.049448766226652,0.6382532514818815,1.5556533757841169,0.4504911408261073
ASSAM_G.R.P._2001_1,ASSAM,G.R.P.,2001,-2.1471587911385672,-2.1105959200170576,-0.792474365468492,-0.5539065658260595,-0.9267316830015422,-0.7431773629545643,-0.36155057378423905,-2.1917365152006143,-0.9008495613304908,-0.07335206996592603,1.9277250821550538,0.40196588255712445,2.4300382400367093
ASSAM_GOALPARA_2001_1,ASSAM,GOALPARA,2001,0.32383807635129147,0.364169568711086,1.9796175221782706,1.8057921980053748,-0.1544125022745441,-0.273191564072245,-0.1486211974550934,-0.389931798732257,0.7173135080963766,0.3744200529048991,0.30574170380297705,0.19740457223121693,0.19277717592975846
ASSAM_GOLAGHAT_2001_1,ASSAM,GOLAGHAT,2001,0.009501481447491342,0.04935356584723939,0.9093472572803685,1.1356508348941146,-0.1260082236067229,0.09082218162538633,0.1622285469517245,-0.47147130394199827,0.07719561538344882,-0.13328852921001816,0.5600540890759983,0.6730357853131863,0.7770361655762477
ASSAM_GUWAHATI_CITY_2001_1,ASSAM,GUWAHATI CITY,2001,0.6810483136012294,0.7219246023160272,-0.3780577846105112,0.6569821959582864,0.991004681123625,0.8398096158322388,0.9991598766005167,0.7087013344496502,0.8656827134669073,0.5691897178988411,0.20762074951364415,-0.3644493312950208,0.32115321069724534
ASSAM_HAILAKANDI_2001_1,ASSAM,HAILAKANDI,2001,-0.023811804452131432,0.01598947245432914,1.1725106675486154,1.4939036817165434,-0.10680960044854194,-0.7431773629545643,-0.24560244469761583,-0.5639131706666414,0.9013214637348052,0.7042531806010787,0.1857980864889344,-0.162088026317942,-0.16998828067666985
ASSAM_JORHAT_2001_1,ASSAM,JORHAT,2001,0.23704910805014598,0.2772482349045481,1.6227357882909754,0.7487322245425634,-0.0934213318835974,0.17800120662878113,0.07157653692993668,0.03664502233302426,0.022943292292704746,-0.08214226160151533,0.2863822218126779,0.2524586018718259,0.7440670659832037
ASSAM_KAMRUP_2001_1,ASSAM,KAMRUP,2001,0.28902820173243576,0.32930660408854934,-0.23039471589438687,1.6902278600231422,0.4570082647377125,0.3815657962540219,0.49365859407523016,0.3444946344386927,0.23677222000436496,0.5413960491171881,0.37255717171789887,-0.28775310593940784,0.5819664895318963
ASSAM_KARBI_ANGLONG_2001_1,ASSAM,KARBI ANGLONG,2001,-0.4669936618876439,-0.4278683002695951,-0.49254791020937316,2.0058915508627315,-0.022967887019567965,0.45765847899571793,-0.5202471508608394,-0.7521689792116899,0.621974292823231,1.4650662710799605,-0.17833873821949903,2.259024115714147,2.373094098039388
ASSAM_KARIMGANJ_2001_1,ASSAM,KARIMGANJ,2001,-0.03529379775067301,0.00448996748494247,1.908988788950514,1.8386679210656653,0.20439202418374464,-0.2126782498907874,-0.30330608351434124,-0.5976899011041535,1.1965338770007543,2.1368670218324746,0.017153691758457632,0.4063739565976769,-0.44012463574546073
ASSAM_KOKRAJHAR_2001_1,ASSAM,KOKRAJHAR,2001,-0.05289341383097927,-0.013136490509984784,0.33543516261667705,2.0137890800188325,0.0830282718592729,0.4443223596350614,-0.4295024069943235,-0.7521689792116899,0.18434569143756785,1.7610982766613819,-0.11099605722597246,3.039055046640829,0.051054164525633106
ASSAM_LAKHIMPUR_2001_1,ASSAM,LAKHIMPUR,2001,0.4858218673336036,0.5264004079851161,1.6742811019304789,1.2957262071637323,0.47100387830675094,0.2140417979730636,0.2333543723810286,0.4954143954594052,0.5770172845332828,0.9240640040347746,-0.010272700441262933,-0.42223830132670676,1.008151971869063
ASSAM_MORIGAON_2001_1,ASSAM,MORIGAON,2001,-0.15544343226537108,-0.11584291229014486,1.3358351867028995,2.0436151993522316,-0.4562488777424644,-0.527327958979724,-0.34021897689120295,-0.8959147314902817,0.43349963476838077,-0.17395023365292714,0.16285618014297995,0.02981148834640579,0.10700352310683768
ASSAM_N.C.HILLS_2001_1,ASSAM,N.C.HILLS,2001,-1.2160122459666365,-1.1780292440905074,-0.2153976037080388,1.4183657914092158,-1.1012044422142353,-0.7162917372905458,-1.1746941508587028,-0.9513271492716399,-1.0399814364984628,0.6928122003030421,0.5696397336183205,2.2731672603254336,1.0216763349191147
ASSAM_NAGAON_2001_1,ASSAM,NAGAON,2001,0.8305306886479626,0.8652129089244112,0.17902814717368462,1.1035390523701725,0.7851012077756397,0.6142555375712403,0.8442553770424295,0.3080501332686117,1.2382556841467067,0.5892763337454605,0.39019005551483693,0.11290360224741137,-0.13048470587081434
ASSAM_NALBARI_2001_1,ASSAM,NALBARI,2001,-0.023811804452131432,0.01598947245432914,0.8643878685064948,1.5231972123660984,0.08098071914527542,0.6197366316425219,-0.023478475833780186,-0.190773628672307,-0.3050801639709907,0.4575843531155435,0.06623729331555891,1.4086917096315876,1.4488149067401976
ASSAM_R.P.O._2001_1,ASSAM,R.P.O.,2001,-2.024697002011823,-1.9879473592656893,1.185880556613809,0.08075267892789657,-1.6201909632470213,-1.416344710892158,-1.333390727935303,-2.1917365152006143,-0.6910563006811985,0.2727426790212377,1.5610083111817004,2.8923740571160237,0.5275232903881502
ASSAM_SIBSAGAR_2001_1,ASSAM,SIBSAGAR,2001,0.09101717240604007,0.1309935798141422,1.1244538862444675,1.2071170052310112,0.30584116973680486,0.4375747057850524,0.2467946541756194,0.022658977998307014,0.330006509868307,0.4893767251527885,0.1416782666839064,0.33432655450418064,0.9045310004709869
ASSAM_SONITPUR_2001_1,ASSAM,SONITPUR,2001,0.5661179841912676,0.6068189878273847,0.7030967563851737,1.1332504769731113,0.5596169342736713,0.49645118871176097,0.5424487232692101,-0.03629455056477072,0.6380311900621731,0.5746705195063145,0.24295418624749443,0.38201272163069666,-0.21618709901993055
ASSAM_TINSUKIA_2001_1,ASSAM,TINSUKIA,2001,0.07154681634777303,0.1114935286970414,1.204942806551614,1.552989397651578,0.24261890291168214,0.6518984493134332,0.4616243015889634,-0.5009347142055113,-0.3549874633150777,0.692745237702794,1.106958132083448,1.8109554673954193,0.9318584661645951
BIHAR_ARARIA_2001_1,BIHAR,ARARIA,2001,0.44460155799543144,0.4851172318196872,2.3439997240914034,1.1625098340046824,0.3704003481797775,0.4170030202214122,0.11146776898654154,0.3080501332686117,1.3655729339206855,0.1817729799560347,-0.41155645662512574,-0.13432897055651832,0.6099141981805888
BIHAR_ARWAL_2001_1,BIHAR,ARWAL,2001,-0.6565636367717724,-0.6177273962946238,-1.0094552278904183,0.21784159036370904,0.20268013623982906,0.3369857099140593,-1.1618215623885404,-0.7101994235885759,0.4760280505447998,3.8595726526151273,-0.8249366852475031,1.2803970816387225,0.09655964283834897
BIHAR_AURANGABAD_2001_1,BIHAR,AURANGABAD,2001,-0.08329137265228866,-0.05615509550672134,-0.30320882530597376,-0.2349214268282734,0.07686699012941602,0.5863049449955657,0.024290044943028933,-0.05185218614968262,0.8239735971827294,-0.2573198970295177,-0.3168955190923385,0.6142170081987809,0.31186971497318167
BIHAR_BAGAHA_2001_1,BIHAR,BAGAHA,2001,-0.22084773525034596,-0.1813469661281246,1.0343951738933639,2.513335911924141,0.404345581781024,0.4239159245505567,-0.5475622498692637,-0.7101994235885759,0.3470899999984048,3.1242018455714673,-0.4908382965294485,0.3823835621600965,-0.16196929035774832
BIHAR_BANKA_2001_1,BIHAR,BANKA,2001,-0.2285241645358195,-0.18903510305872714,0.8202550582573027,0.07251150225008984,0.13230703264475427,0.6087387357949647,-0.19899132084270357,-1.2320248245413314,0.970124402581235,0.2881147217165559,-0.43363002360222885,1.44219472774803,1.1293404300091114
BIHAR_BEGUSARAI_2001_1,BIHAR,BEGUSARAI,2001,0.09579783494728925,0.13578153354487973,-0.6403649210243626,0.11292680946636612,0.3416870491515213,1.1021759796361021,0.315780573256086,0.07698375117511265,0.8040515068084958,-0.3398494890371824,-0.3700478075923415,0.7352716860168524,0.9431277062831626
BIHAR_BETTIAH_2001_1,BIHAR,BETTIAH,2001,0.3536954474158305,0.3675585162277768,-0.4757304036276816,0.6884456149841038,1.014730859332393,0.45765847899571793,0.2655813272051999,0.2695799228304867,1.3369588913485857,2.126490162162128,-0.5066319190149478,-0.10263925680889328,-0.05001127390073934
BIHAR_BHABHUA_2001_1,BIHAR,BHABHUA,2001,-0.19833120502986026,-0.15879609500048605,-0.4642293939010619,0.7687542808958416,0.16388310778498635,0.2140417979730636,0.14931853627154146,-0.2723131338820483,0.9914690721245887,0.42549402725070107,0.22709215068883856,0.12318391046857981,0.48397114739251235
BIHAR_BHAGALPUR_2001_1,BIHAR,BHAGALPUR,2001,0.2925915005484571,0.33287533744144654,-0.01801326069496176,0.3978572068252231,0.2788072033406428,1.0674780650875209,0.5360404132747841,0.2793997420631913,0.9184049538649024,-0.4854604176230143,0.015959196032281752,0.7854203678086362,0.6169799802021328
BIHAR_BHOJPUR_2001_1,BIHAR,BHOJPUR,2001,0.014896532553443823,0.032878342575944734,-0.4244494684286607,-0.10697322260485018,0.8128678115003457,0.9085635561055132,0.2857103971387817,-0.2723131338820483,1.0832862021385623,1.0676135154159108,-0.4830290041067442,0.7682565424478496,0.3753799925000219
BIHAR_BUXAR_2001_1,BIHAR,BUXAR,2001,-0.5008670703366385,-0.46179337047833274,-0.6529589094515279,0.12101537809652987,0.13230703264475427,0.46424859846193317,0.14496466971279948,0.1393940618116597,0.9914690721245887,-0.09578643394551893,-0.09504437067273015,0.24704115975509439,0.576363972677631
BIHAR_DARBHANGA_2001_1,BIHAR,DARBHANGA,2001,0.2214279330218475,0.2616032353652787,-0.4582749259900213,-0.17868840301668473,0.016492709002026075,0.6413129855098954,-0.12623898976715742,0.5761604499824049,0.8278827534636147,-0.9303828565896991,-0.8618740341245732,-0.2092267082123936,0.15784082525325158
BIHAR_GAYA_2001_1,BIHAR,GAYA,2001,0.21746520617949908,0.25763446480157387,-0.42320470422451173,0.14647004322373686,0.9557649384922601,1.5978661408368209,0.7617314019616224,0.7344398248156839,1.460039860201362,1.3348953682126765,0.2020575592342846,1.292264044114533,1.6736397022509102
BIHAR_GOPALGANJ_2001_1,BIHAR,GOPALGANJ,2001,0.4858218673336036,0.5210401831357925,-0.547169178938125,0.576310847933276,0.42070211324326423,1.1113974073560067,0.1471448043692561,0.6484646069123249,1.0649077823957789,0.3140235929610215,-0.3737372750105441,0.8707349572681002,1.6003216686623705
