STATE/UT,DISTRICT,YEAR,NEXT_YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,TOTAL IPC CRIMES,YEAR_NORMALIZED,NEXT_YEAR_WOMEN_CRIME_SHARE
BIHAR,MUZAFFARPUR,2008,2009,344,344,0.0049304455009684,0.0239478781475611,0.0605740447261841,538,217,1169,197,349,0.0947349885543229,0.205846099665434,0.0243000528262017,0.0088043669660151,5678,0.6363636363636364,0.0725806451612903
BIHAR,MUZAFFARPUR RLY.,2008,2009,7,7,0.0032786885245901,0.0065573770491803,0.0114754098360655,37,28,332,15,9,0.060655737704918,0.5442622950819672,0.0262295081967213,0.0196721311475409,609,0.6363636363636364,0.0232945091514143
BIHAR,NALANDA,2008,2009,306,306,0.0054554079696394,0.0237191650853889,0.0725806451612903,1488,213,512,152,215,0.3529411764705882,0.1214421252371916,0.0284629981024667,0.0054554079696394,4215,0.6363636363636364,0.0694562446898895
BIHAR,NAUGACHIA,2008,2009,142,142,0.0052493438320209,0.0190288713910761,0.0931758530183727,261,54,74,121,111,0.171259842519685,0.0485564304461942,0.0216535433070866,0.0026246719160104,1523,0.6363636363636364,0.0762388818297331
BIHAR,NAWADAH,2008,2009,148,146,0.0160183066361556,0.0274599542334096,0.0846681922196796,637,108,213,76,131,0.36441647597254,0.1218535469107551,0.0434782608695652,0.0137299771167048,1747,0.6363636363636364,0.0766743648960739
BIHAR,PATNA,2008,2009,718,717,0.0039332045266353,0.0235302235716257,0.0495445763179685,1391,870,2477,369,434,0.0959839911675407,0.1709218879381727,0.0235302235716257,0.0215291195142147,14491,0.6363636363636364,0.0591126185367204
BIHAR,PATNA RLY.,2008,2009,21,21,0.0,0.0117021276595744,0.0223404255319148,70,52,625,23,18,0.0744680851063829,0.6648936170212766,0.025531914893617,0.0127659574468085,939,0.6363636363636364,0.032258064516129
BIHAR,PURNEA,2008,2009,481,481,0.0660007135212272,0.0495897252943275,0.1716018551551908,835,170,464,187,225,0.2978951123795933,0.1655369247235105,0.0288976097038886,0.0107028184088476,2802,0.6363636363636364,0.0893300248138957
BIHAR,ROHTAS,2008,2009,177,177,0.0053245436105476,0.015973630831643,0.0448782961460446,499,180,630,135,183,0.1265212981744422,0.15973630831643,0.0283975659229208,0.0124239350912778,3943,0.6363636363636364,0.0638506876227897
BIHAR,SAHARSA,2008,2009,176,176,0.010204081632653,0.0190166975881261,0.0816326530612244,814,243,252,109,282,0.3775510204081632,0.1168831168831168,0.0139146567717996,0.0324675324675324,2155,0.6363636363636364,0.0694444444444444
BIHAR,SAMASTIPUR,2008,2009,253,233,0.009364940005853,0.0216564237635352,0.0740415569212759,1000,432,492,59,294,0.292654375182909,0.1439859525899912,0.0237050043898156,0.0081943225051214,3416,0.6363636363636364,0.0757724374693477
BIHAR,SARAN,2008,2009,241,241,0.0095747676710785,0.0275978597578147,0.0678682061391157,1610,330,645,150,305,0.4533934103069558,0.1816389749366375,0.0335116868487749,0.0168966488313151,3550,0.6363636363636364,0.0812646981970211
BIHAR,SHEIKHPURA,2008,2009,52,52,0.0088148873653281,0.0244857982370225,0.0509304603330068,208,61,101,34,107,0.2037218413320274,0.098922624877571,0.0215475024485798,0.0068560235063663,1020,0.6363636363636364,0.0393782383419689
BIHAR,SHEOHAR,2008,2009,50,50,0.0127970749542961,0.0347349177330895,0.0914076782449725,276,35,70,23,71,0.5045703839122486,0.1279707495429616,0.016453382084095,0.016453382084095,546,0.6363636363636364,0.0971223021582733
BIHAR,SITAMARHI,2008,2009,136,136,0.003708281829419,0.0216316440049443,0.042027194066749,526,151,449,31,86,0.1625463535228677,0.1387515451174289,0.0222496909765142,0.0111248454882571,3235,0.6363636363636364,0.04596174282678
BIHAR,SIWAN,2008,2009,187,185,0.0097839380350591,0.0273134936812066,0.0762331838565022,1109,221,404,114,157,0.4520994700366897,0.1646962902568284,0.0301671422747655,0.0293518141051773,2452,0.6363636363636364,0.0784663397235844
BIHAR,SUPAUL,2008,2009,261,261,0.0267812026275896,0.0272865083375442,0.1318847902981303,606,170,292,120,326,0.3062152602324406,0.1475492673067205,0.0247599797877716,0.0156644770085901,1978,0.6363636363636364,0.078162291169451
BIHAR,VAISHALI,2008,2009,382,382,0.0098092643051771,0.059400544959128,0.1040871934604904,578,186,666,84,301,0.1574931880108991,0.1814713896457765,0.0288828337874659,0.0095367847411444,3669,0.6363636363636364,0.1013450834879406
CHANDIGARH,CHANDIGARH,2008,2009,143,141,0.005086469989827,0.0127161749745676,0.0363682604272634,232,74,2272,250,87,0.0590030518819938,0.5778229908443541,0.004323499491353,0.0058494404883011,3931,0.6363636363636364,0.0421822272215973
CHHATTISGARH,BALRAMPUR,2008,2009,118,118,0.0529032258064516,0.0090322580645161,0.152258064516129,336,82,103,6,38,0.4335483870967742,0.1329032258064516,0.0632258064516129,0.0258064516129032,774,0.6363636363636364,0.1587926509186351
CHHATTISGARH,BILASPUR,2008,2009,434,430,0.0112022720100978,0.0052066898075102,0.0684758598927106,2167,215,1540,92,242,0.3419059640265068,0.2429788576838119,0.0176711896497317,0.0086778163458504,6337,0.6363636363636364,0.0709737536884609
CHHATTISGARH,BIZAPUR,2008,2009,19,19,0.013550135501355,0.021680216802168,0.051490514905149,211,184,29,1,30,0.5718157181571816,0.078590785907859,0.2574525745257452,0.016260162601626,368,0.6363636363636364,0.0586319218241042
CHHATTISGARH,DANTEWARA,2008,2009,40,39,0.0138121546961325,0.011049723756906,0.0552486187845303,225,154,117,8,48,0.3107734806629834,0.1616022099447513,0.0953038674033149,0.0013812154696132,723,0.6363636363636364,0.0582655826558265
CHHATTISGARH,DHAMTARI,2008,2009,103,99,0.0167417900837089,0.0025756600128783,0.0663232453316162,158,50,319,20,42,0.1017385705086928,0.2054088860270444,0.0148100450740502,0.0070830650354153,1552,0.6363636363636364,0.079002079002079
CHHATTISGARH,DURG,2008,2009,491,474,0.016525166767738,0.0027289266221952,0.0744390539721043,626,187,1481,92,79,0.0949060036385688,0.2245300181928441,0.0125833838690115,0.0092480291085506,6595,0.6363636363636364,0.0685099427948787
CHHATTISGARH,GRP RAIPUR,2008,2009,8,6,0.0066225165562913,0.0,0.0264900662251655,25,10,206,2,1,0.0827814569536423,0.6821192052980133,0.0165562913907284,0.0132450331125827,301,0.6363636363636364,0.0083565459610027
CHHATTISGARH,JAGDALPUR,2008,2009,157,155,0.0294372294372294,0.0056277056277056,0.0679653679653679,402,133,264,26,64,0.174025974025974,0.1142857142857142,0.0316017316017316,0.0056277056277056,2309,0.6363636363636364,0.060126582278481
CHHATTISGARH,JANJGIR,2008,2009,339,327,0.0156042496679946,0.0026560424966799,0.1125498007968127,382,102,626,37,117,0.1268260292164674,0.2078353253652058,0.0119521912350597,0.0112881806108897,3011,0.6363636363636364,0.0853288364249578
CHHATTISGARH,JASHPUR,2008,2009,195,192,0.055861526357199,0.036191974822974,0.1534225019669551,230,105,243,18,33,0.1809598741148702,0.1911880409126672,0.051140833988985,0.018882769472856,1270,0.6363636363636364,0.1405877680698967
CHHATTISGARH,KABIRDHAM,2008,2009,147,141,0.0168506682161534,0.0029052876234747,0.0854154561301568,734,42,277,27,61,0.4264962231260895,0.1609529343404997,0.0063916327716443,0.0075537478210342,1720,0.6363636363636364,0.0720663265306122
CHHATTISGARH,KANKER,2008,2009,71,68,0.0141110065851364,0.0094073377234242,0.0667920978363123,178,121,180,10,45,0.167450611476952,0.1693320790216368,0.050799623706491,0.0122295390404515,1062,0.6363636363636364,0.0814889336016096
CHHATTISGARH,KORBA,2008,2009,168,158,0.0123211446740858,0.0047694753577106,0.0667726550079491,749,86,480,34,44,0.2976947535771065,0.1907790143084261,0.0151033386327503,0.0143084260731319,2515,0.6363636363636364,0.0790448744339234
CHHATTISGARH,KORIYA,2008,2009,194,188,0.0300166759310728,0.0027793218454697,0.1078376876042245,668,83,385,21,43,0.3713173985547526,0.2140077821011673,0.0266814897165091,0.0072262367982212,1798,0.6363636363636364,0.1485714285714285
CHHATTISGARH,MAHASAMUND,2008,2009,126,122,0.0160642570281124,0.0053547523427041,0.0843373493975903,258,38,281,33,29,0.1726907630522088,0.1880856760374832,0.0127175368139223,0.00334672021419,1493,0.6363636363636364,0.074051776038531
CHHATTISGARH,NARAYANPUR,2008,2009,2,2,0.006578947368421,0.006578947368421,0.0131578947368421,82,67,18,1,8,0.5394736842105263,0.1184210526315789,0.1184210526315789,0.0,151,0.6363636363636364,0.0348837209302325
CHHATTISGARH,RAIGARH,2008,2009,174,166,0.010183299389002,0.0033944331296673,0.0590631364562118,893,141,715,51,127,0.303122878479294,0.2427019687712152,0.0302104548540393,0.0095044127630685,2945,0.6363636363636364,0.0632998962296783
CHHATTISGARH,RAIPUR,2008,2009,590,556,0.0128230815467842,0.0046082949308755,0.0591063915047084,2800,289,2438,219,234,0.2805049088359046,0.2442396313364055,0.0112201963534361,0.0085153275896613,9981,0.6363636363636364,0.0630294473578055
CHHATTISGARH,RAJNANDGAON,2008,2009,213,208,0.0184445127574546,0.0036889025514909,0.065478020288964,248,107,564,47,56,0.0762373193974792,0.1733784199200737,0.0144482016600061,0.0070703965570242,3252,0.6363636363636364,0.068359375
CHHATTISGARH,SARGUJA,2008,2009,209,206,0.0431893687707641,0.0049833887043189,0.1157253599114064,244,123,281,33,57,0.1351052048726467,0.1555924695459579,0.0359911406423034,0.0166112956810631,1805,0.6363636363636364,0.1241830065359477
CHHATTISGARH,SURAJPUR,2008,2009,202,201,0.0526671168129642,0.0067521944632005,0.1363943281566509,516,104,268,24,48,0.3484132343011479,0.1809588116137744,0.0391627278865631,0.0168804861580013,1480,0.6363636363636364,0.1488628532046864
D & N HAVELI,D and N HAVELI,2008,2009,31,31,0.0149253731343283,0.0422885572139303,0.0771144278606965,61,11,104,35,30,0.1517412935323383,0.2587064676616915,0.0223880597014925,0.0,401,0.6363636363636364,0.0496613995485327
DAMAN & DIU,DAMAN,2008,2009,4,4,0.0,0.0103626943005181,0.0207253886010362,46,6,82,5,31,0.238341968911917,0.4248704663212435,0.0103626943005181,0.0155440414507772,192,0.6363636363636364,0.0334928229665071
DAMAN & DIU,DIU,2008,2009,8,7,0.0,0.0350877192982456,0.1403508771929824,9,2,18,2,7,0.1578947368421052,0.3157894736842105,0.0,0.0175438596491228,56,0.6363636363636364,0.0289855072463768
DELHI UT,CAW,2008,2009,105,105,0.0,0.0,0.9722222222222222,1,0,0,0,0,0.0092592592592592,0.0,0.0,0.0,107,0.6363636363636364,0.9897435897435898
DELHI UT,CENTRAL,2008,2009,251,239,0.0096742986133505,0.0270880361173814,0.0809416317316994,314,104,1517,178,2,0.1012576588197355,0.4891970332150919,0.0109642050951306,0.0106417284746855,3100,0.6363636363636364,0.0804516584333098
DELHI UT,CRIME BRANCH,2008,2009,0,0,0.0,0.0,0.0,2,2,1,15,0,0.064516129032258,0.032258064516129,0.032258064516129,0.0,30,0.6363636363636364,0.0217391304347826
DELHI UT,EAST,2008,2009,576,562,0.0131745172351561,0.0344703122180111,0.1039523551705468,405,175,2730,175,18,0.0730914997292907,0.4926908500270709,0.0088431691030499,0.0133549900739938,5540,0.6363636363636364,0.0898119122257053
DELHI UT,EOW,2008,2009,2,0,0.0,0.0,0.0116959064327485,0,0,0,145,0,0.0,0.0,0.0,0.0,170,0.6363636363636364,0.0104712041884816
DELHI UT,GRP(RLY),2008,2009,9,9,0.0,0.0063025210084033,0.009453781512605,23,8,825,13,1,0.0241596638655462,0.8665966386554622,0.0063025210084033,0.0021008403361344,951,0.6363636363636364,0.0196531791907514
DELHI UT,IGI AIRPORT,2008,2009,3,3,0.0,0.0018832391713747,0.0056497175141242,7,5,83,14,1,0.0131826741996233,0.1563088512241054,0.0018832391713747,0.0056497175141242,530,0.6363636363636364,0.0070175438596491
DELHI UT,NEW DELHI,2008,2009,53,50,0.0016129032258064,0.0102150537634408,0.0284946236559139,79,27,756,165,13,0.0424731182795698,0.4064516129032258,0.0048387096774193,0.0075268817204301,1859,0.6363636363636364,0.0562625586068318
DELHI UT,NORTH,2008,2009,227,218,0.0064226075786769,0.0256904303147077,0.0728965960179833,219,106,1065,182,6,0.0703275529865125,0.3420038535645472,0.0080282594733461,0.0179833012202954,3113,0.6363636363636364,0.0924716397387418
DELHI UT,NORTH-EAST,2008,2009,531,508,0.0070874861572535,0.0465116279069767,0.1176079734219269,510,201,1747,103,13,0.1129568106312292,0.3869324473975636,0.020376522702104,0.0104097452934662,4514,0.6363636363636364,0.1378945138741792
DELHI UT,NORTH-WEST,2008,2009,346,338,0.0140309155766944,0.0325802615933412,0.082282996432818,364,189,2098,94,7,0.0865636147443519,0.4989298454221165,0.0128418549346016,0.0202140309155766,4204,0.6363636363636364,0.0949326491340603
DELHI UT,OUTER,2008,2009,650,645,0.0112638411607483,0.0677739595265368,0.1240931653302787,402,187,2170,151,5,0.0767468499427262,0.4142802596410844,0.0147002672775868,0.008209240168003,5237,0.6363636363636364,0.1275653923541247
DELHI UT,SOUTH,2008,2009,259,243,0.0076731646619659,0.0145167980091248,0.0537121526337619,213,102,2263,196,11,0.0441725425134798,0.469307341352136,0.0076731646619659,0.0087100788054749,4821,0.6363636363636364,0.058647740007471
DELHI UT,SOUTH-EAST,2008,2009,521,496,0.0103302286198137,0.0308213378492802,0.0882303132938188,365,175,2451,195,14,0.0618120237087214,0.4150719729043183,0.0111769686706181,0.0111769686706181,5904,0.6363636363636364,0.0902999361837906
DELHI UT,SOUTH-WEST,2008,2009,289,282,0.0096300050684237,0.02204764318297,0.0732387227572225,274,136,1288,85,11,0.0694374049670552,0.3264064875823619,0.0144450076026355,0.0093765838824125,3945,0.6363636363636364,0.1232345610634173
DELHI UT,STF,2008,2009,0,0,0.0,0.0,0.0,10,10,0,15,0,0.25,0.0,0.0,0.0,39,0.6363636363636364,0.0
DELHI UT,WEST,2008,2009,468,462,0.0102137317949687,0.027425761301305,0.0885190088897295,369,123,2364,163,10,0.0697938339322867,0.4471344808019671,0.0087005863438623,0.0073765840741441,5286,0.6363636363636364,0.1316510172143975
GOA,NORTH GOA,2008,2009,56,54,0.0100671140939597,0.0127516778523489,0.0375838926174496,193,56,520,100,49,0.1295302013422818,0.348993288590604,0.0174496644295302,0.0053691275167785,1489,0.6363636363636364,0.0495818399044205
GOA,SOUTH GOA,2008,2009,68,58,0.0119617224880382,0.0135566188197767,0.0542264752791068,202,52,409,74,80,0.1610845295055821,0.3261562998405103,0.018341307814992,0.0119617224880382,1253,0.6363636363636364,0.051012753188297
GUJARAT,AHMEDABAD COMMR.,2008,2009,1499,1480,0.0023726071717444,0.0092747371259099,0.0808304125101105,2186,683,6815,437,169,0.1178754381234834,0.3674844971690482,0.004583445672688,0.029010514963602,18544,0.6363636363636364,0.0728518357697689
GUJARAT,AHMEDABAD RURAL,2008,2009,123,123,0.0008810572687224,0.0105726872246696,0.0361233480176211,390,93,519,57,70,0.1145374449339207,0.1524229074889868,0.0105726872246696,0.0108663729809104,3404,0.6363636363636364,0.0641579272054287
GUJARAT,AHWA-DANG,2008,2009,18,18,0.0129310344827586,0.0086206896551724,0.0775862068965517,38,9,15,4,2,0.1637931034482758,0.0646551724137931,0.0301724137931034,0.0,231,0.6363636363636364,0.0584415584415584
GUJARAT,AMRELI,2008,2009,230,227,0.0033444816053511,0.0250836120401337,0.0961538461538461,374,35,351,64,44,0.1563545150501672,0.1467391304347826,0.0091973244147157,0.0025083612040133,2391,0.6363636363636364,0.0974405029187247
GUJARAT,ANAND,2008,2009,259,257,0.0028985507246376,0.0134387351778656,0.0682476943346508,449,68,657,81,53,0.1183135704874835,0.1731225296442687,0.0105401844532279,0.0042160737812911,3794,0.6363636363636364,0.0923032407407407
GUJARAT,BHARUCH,2008,2009,176,174,0.0042262678803641,0.0110533159947984,0.0572171651495448,343,74,563,94,92,0.1115084525357607,0.1830299089726918,0.0117035110533159,0.0071521456436931,3075,0.6363636363636364,0.057788944723618
GUJARAT,BHAVNAGAR,2008,2009,416,365,0.0015360983102918,0.0153609831029185,0.0710018774534903,389,123,1144,124,147,0.0663935825226147,0.1952551629970984,0.005973715651135,0.0088752346816862,5858,0.6363636363636364,0.0693842150910667
GUJARAT,DAHOD,2008,2009,152,152,0.0071862907683803,0.0237700386954118,0.0840243228302929,531,123,353,13,92,0.2935323383084577,0.1951354339414041,0.0243228302929795,0.0304035378662244,1808,0.6363636363636364,0.0835616438356164
GUJARAT,GANDHINAGAR,2008,2009,275,273,0.0016635475150758,0.0091495113329174,0.057184445830734,391,78,796,68,48,0.0813058847993345,0.1655229777500519,0.0066541900603035,0.0070700769390725,4808,0.6363636363636364,0.0457984052341034
GUJARAT,HIMATNAGAR,2008,2009,292,292,0.0032733224222585,0.0075695581014729,0.0597381342062193,344,71,319,76,81,0.0703764320785597,0.0652618657937806,0.0077741407528641,0.003887070376432,4887,0.6363636363636364,0.0837789661319073
GUJARAT,JAMNAGAR,2008,2009,301,300,0.0031876992312019,0.005625351584474,0.0564410275642227,572,71,596,53,94,0.1072567035439715,0.1117569848115507,0.0063753984624039,0.0041252578286142,5332,0.6363636363636364,0.0647497337593184
GUJARAT,JUNAGADH,2008,2009,581,578,0.0009453582907922,0.0090754395916052,0.1098506333900548,644,102,1002,137,104,0.1217621478540366,0.1894498014747589,0.0062393647192285,0.0092645112497636,5288,0.6363636363636364,0.1113726910539659
GUJARAT,KHEDA NORTH,2008,2009,308,308,0.0015191796429927,0.007785795670338,0.0584884162552221,482,60,525,69,62,0.0915305734903152,0.0996961640714014,0.0068363083934675,0.0024686669198632,5265,0.6363636363636364,0.0426960901894938
GUJARAT,KUTCH,2008,2009,427,421,0.0032375556454876,0.008903278025091,0.0864022662889518,574,83,991,94,87,0.1161473087818696,0.2005261027923917,0.0080938891137191,0.0068798057466612,4941,0.6363636363636364,0.0806045340050377
GUJARAT,MEHSANA,2008,2009,386,385,0.0019543973941368,0.0117263843648208,0.0838219326818675,1003,81,906,89,93,0.2178067318132464,0.196742671009772,0.0062975027144408,0.0071661237785016,4604,0.6363636363636364,0.0520008559811684
GUJARAT,NARMADA,2008,2009,35,34,0.0086313193588162,0.0086313193588162,0.0431565967940813,145,20,57,7,11,0.1787916152897657,0.0702836004932182,0.0135635018495684,0.001233045622688,810,0.6363636363636364,0.033068783068783
GUJARAT,NAVSARI,2008,2009,18,17,0.002008032128514,0.0090361445783132,0.0180722891566265,79,34,115,23,13,0.0793172690763052,0.1154618473895582,0.0251004016064257,0.0050200803212851,995,0.6363636363636364,0.0424799081515499
GUJARAT,PALANPUR,2008,2009,316,316,0.0090068159688412,0.0104673807205452,0.0769230769230769,1266,90,659,59,90,0.3081791626095423,0.1604186952288218,0.0102239532619279,0.0075462512171372,4107,0.6363636363636364,0.0896902450300508
GUJARAT,PANCHMAHAL,2008,2009,242,240,0.0024067388688327,0.016546329723225,0.0728038507821901,399,67,323,59,56,0.1200361010830324,0.0971720818291215,0.0120336943441636,0.0039109506618531,3323,0.6363636363636364,0.0704998555330829
GUJARAT,PATAN,2008,2009,234,234,0.0064428619871142,0.0098338419803323,0.0793489318413021,451,47,495,43,59,0.1529331976941336,0.167853509664293,0.0047473719905052,0.0061037639877924,2948,0.6363636363636364,0.0853801169590643
GUJARAT,PORBANDAR,2008,2009,68,68,0.0029556650246305,0.0118226600985221,0.0669950738916256,111,19,133,17,16,0.10935960591133,0.1310344827586207,0.0068965517241379,0.005911330049261,1014,0.6363636363636364,0.0800821355236139
GUJARAT,RAJKOT COMMR.,2008,2009,428,409,0.002171552660152,0.009771986970684,0.0774520448787549,696,139,1791,170,152,0.1259500542888165,0.3241042345276873,0.0066956207021353,0.0123054650741947,5525,0.6363636363636364,0.0790884718498659
GUJARAT,RAJKOT RURAL,2008,2009,415,413,0.0061999483337638,0.0121415654869542,0.1072074399380005,485,89,620,58,74,0.1252906225781452,0.160165331955567,0.0116249031258072,0.0067166106949108,3870,0.6363636363636364,0.0946135831381733
GUJARAT,SURAT COMMR.,2008,2009,698,696,0.0026065909514056,0.0121951219512195,0.0649785887171848,1309,288,3763,246,175,0.1218581269782163,0.3503072053621299,0.0090299757959411,0.0135915099609011,10741,0.6363636363636364,0.0717779246530072
GUJARAT,SURAT RURAL,2008,2009,51,51,0.0018867924528301,0.0069182389937106,0.0320754716981132,145,57,175,39,14,0.0911949685534591,0.110062893081761,0.0270440251572327,0.0056603773584905,1589,0.6363636363636364,0.0324809951624049
GUJARAT,SURENDRANAGAR,2008,2009,249,248,0.0070993914807302,0.0148749154834347,0.0841784989858012,488,62,290,57,50,0.1649763353617309,0.0980392156862745,0.0118323191345503,0.0040567951318458,2957,0.6363636363636364,0.0806233062330623
GUJARAT,TAPI,2008,2009,14,14,0.0049751243781094,0.0049751243781094,0.0232172470978441,87,29,67,8,8,0.1442786069651741,0.1111111111111111,0.0348258706467661,0.0049751243781094,602,0.6363636363636364,0.0271084337349397
GUJARAT,VADODARA COMMR.,2008,2009,328,325,0.0012994245405606,0.0063114906255801,0.0608873213291256,484,78,1813,145,128,0.0898459253759049,0.3365509560051977,0.0037126415444588,0.0042695377761277,5386,0.6363636363636364,0.0462359217545939
GUJARAT,VADODARA RURAL,2008,2009,158,158,0.0039912917271407,0.0141509433962264,0.0573294629898403,483,107,260,55,47,0.1752539912917271,0.0943396226415094,0.0286647314949201,0.0036284470246734,2755,0.6363636363636364,0.0712019739161085
GUJARAT,VALSAD,2008,2009,57,57,0.0022209883398112,0.008328706274292,0.0316490838423098,220,46,360,75,38,0.1221543586896168,0.1998889505830094,0.0183231538034425,0.0044419766796224,1800,0.6363636363636364,0.03037120359955
GUJARAT,W.RLY,2008,2009,14,13,0.0017286084701815,0.003457216940363,0.0121002592912705,98,24,873,3,3,0.0847018150388937,0.7545375972342264,0.0086430423509075,0.0112359550561797,1156,0.6363636363636364,0.0139049826187717
HARYANA,AMBALA,2008,2009,321,300,0.0136665365091761,0.021475985942991,0.1253416634127294,317,77,702,122,8,0.1237797735259664,0.2741116751269035,0.0121046466224131,0.0058570870753611,2560,0.6363636363636364,0.1074168797953964
HARYANA,BHIWANI,2008,2009,249,229,0.0120437956204379,0.0171532846715328,0.0908759124087591,582,119,838,114,177,0.2124087591240876,0.3058394160583941,0.0204379562043795,0.0091240875912408,2739,0.6363636363636364,0.1002561287961946
HARYANA,FARIDABAD,2008,2009,469,372,0.0101837502767323,0.024131060438344,0.1038299756475536,456,120,1257,172,152,0.1009519592649988,0.2782820456054903,0.0130617666592871,0.0070843480185964,4516,0.6363636363636364,0.0786848072562358
HARYANA,FATEHABAD,2008,2009,213,200,0.0073982737361282,0.0154130702836004,0.1313193588162762,249,42,430,73,28,0.1535141800246609,0.2651048088779285,0.0123304562268803,0.00308261405672,1621,0.6363636363636364,0.1013513513513513
HARYANA,GRP,2008,2009,179,21,0.0007930214115781,0.0055511498810467,0.1419508326724821,78,54,521,11,11,0.0618556701030927,0.4131641554321966,0.021411578112609,0.0174464710547184,1260,0.6363636363636364,0.1857707509881423
HARYANA,GURGAON,2008,2009,325,293,0.0048807697671175,0.012411100264956,0.0453214335518058,528,255,3688,299,126,0.0736298982010877,0.5142936828894157,0.0111560451819829,0.0154790126900013,7170,0.6363636363636364,0.0474688534931398
HARYANA,HISSAR,2008,2009,333,324,0.0072623934322702,0.0135775181559835,0.1051468266498263,560,126,798,127,60,0.1768234922639722,0.2519734764761604,0.0164193242816545,0.0072623934322702,3166,0.6363636363636364,0.1012847325963549
HARYANA,JHAJJAR,2008,2009,238,196,0.0128205128205128,0.0151515151515151,0.1386946386946387,289,114,429,68,60,0.1684149184149184,0.25,0.0361305361305361,0.0104895104895104,1715,0.6363636363636364,0.0989988876529477
HARYANA,JIND,2008,2009,194,179,0.0214932126696832,0.0164027149321266,0.1097285067873303,352,95,473,99,107,0.1990950226244343,0.2675339366515837,0.0220588235294117,0.0101809954751131,1767,0.6363636363636364,0.1141533277169334
HARYANA,KAITHAL,2008,2009,207,207,0.0091923834537097,0.010505581089954,0.1359159553512803,279,54,312,94,3,0.1831910702560735,0.2048588312541037,0.0144451739986868,0.0039395929087327,1522,0.6363636363636364,0.1507163323782235
HARYANA,KARNAL,2008,2009,278,257,0.0154702970297029,0.010829207920792,0.0860148514851485,493,115,975,88,36,0.1525371287128712,0.3016707920792079,0.0120668316831683,0.0071163366336633,3231,0.6363636363636364,0.1175417661097852
HARYANA,KURUKSHETRA,2008,2009,193,166,0.0169842584921292,0.0124275062137531,0.0799502899751449,271,64,851,100,4,0.112261806130903,0.3525269262634631,0.008285004142502,0.0095277547638773,2413,0.6363636363636364,0.1025744167337087
HARYANA,MAHENDRAGARH,2008,2009,153,153,0.0121739130434782,0.0150724637681159,0.088695652173913,251,43,303,37,56,0.1455072463768116,0.1756521739130434,0.0179710144927536,0.0023188405797101,1724,0.6363636363636364,0.0653442240373395
HARYANA,MEWAT,2008,2009,183,177,0.0229612034837688,0.0166270783847981,0.1448931116389548,238,51,250,55,98,0.1884402216943784,0.1979414093428345,0.0150435471100554,0.0087094220110847,1262,0.6363636363636364,0.1495327102803738
HARYANA,PALWAL,2008,2009,223,190,0.0145655449522852,0.0160723254645906,0.1120040180813661,409,96,451,42,117,0.2054244098442993,0.2265193370165746,0.0170768458061275,0.011049723756906,1990,0.6363636363636364,0.0816937553464499
HARYANA,PANCHKULA,2008,2009,125,124,0.0095541401273885,0.0165605095541401,0.0796178343949044,95,39,604,69,3,0.0605095541401273,0.3847133757961783,0.010828025477707,0.0089171974522292,1569,0.6363636363636364,0.0771704180064308
HARYANA,PANIPAT,2008,2009,190,173,0.0110987791342952,0.0192378838327783,0.0702922678505364,389,101,1070,45,65,0.1439141694413614,0.3958564557898631,0.0170181280059193,0.0099889012208657,2702,0.6363636363636364,0.1073586917881265
HARYANA,REWARI,2008,2009,166,166,0.0097375105842506,0.0114309906858594,0.0702794242167654,334,84,632,64,56,0.1414055884843353,0.2675698560541913,0.0114309906858594,0.0122777307366638,2361,0.6363636363636364,0.0766698024459078
HARYANA,ROHTAK,2008,2009,257,219,0.0147559591373439,0.0121074536511539,0.0972379871358305,425,153,857,83,81,0.1608021188043889,0.3242527430949678,0.0253499810821036,0.0113507377979568,2642,0.6363636363636364,0.0979218034519196
HARYANA,SIRSA,2008,2009,206,206,0.0158244002041858,0.0127616130678917,0.1051556916794282,468,91,491,54,39,0.2388973966309341,0.2506380806533946,0.0245022970903522,0.0040837161817253,1958,0.6363636363636364,0.1044689495066744
HARYANA,SONIPAT,2008,2009,349,299,0.0106382978723404,0.017434988179669,0.1031323877068557,507,205,968,107,24,0.149822695035461,0.2860520094562648,0.0248226950354609,0.0203900709219858,3383,0.6363636363636364,0.0880466472303207
HARYANA,YAMUNANAGAR,2008,2009,211,206,0.0135004821600771,0.0207328833172613,0.1017357762777242,302,86,733,30,12,0.1456123432979749,0.3534233365477338,0.0197685631629701,0.0096432015429122,2073,0.6363636363636364,0.1362242663162505
HIMACHAL PRADESH,BILASPUR,2008,2009,87,82,0.0095510983763132,0.0066857688634192,0.0830945558739255,84,10,112,27,44,0.0802292263610315,0.1069723018147087,0.0047755491881566,0.0019102196752626,1046,0.6363636363636364,0.0695488721804511
HIMACHAL PRADESH,CHAMBA,2008,2009,62,62,0.0131233595800524,0.0209973753280839,0.0813648293963254,98,15,165,5,25,0.1286089238845144,0.2165354330708661,0.0131233595800524,0.0013123359580052,761,0.6363636363636364,0.1109550561797752
