STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,RECORD_ID,RECORD_OCCURRENCE,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,THEFT_SHARE,BURGLARY_SHARE,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,YEAR_NORMALIZED,TEMPORAL_KEY,NEXT_YEAR_WOMEN_CRIME_TOTAL,NEXT_YEAR_WOMEN_CRIME_SHARE,NEXT_YEAR_TOTAL_IPC_CRIMES,NEXT_YEAR,WOMEN_CRIME_CHANGE,WOMEN_CRIME_CHANGE_PCT,WOMEN_SHARE_CHANGE,TOTAL_IPC_CHANGE
JAMMU & KASHMIR,GANDERBAL,2005,13,3,1,5,0,5,39,38,1,0,0,7,35,60,5,55,52,4,7,0,16,1,0,42,4,0,0,11,198,498,JAMMU_&_KASHMIR_GANDERBAL_2005_1,1,90,86,0.0100200400801603,0.0781563126252505,0.1803607214428857,77,24,102,0.1202404809619238,0.0701402805611222,11,68,0.1543086172344689,0.2044088176352705,0.0260521042084168,0.0140280561122244,0.3636363636363636,"('JAMMU & KASHMIR', 'GANDERBAL', 2005)",80,0.1565557729941291,510,2006,-10,-11.11111111111111,-0.023804948448756608,12
JAMMU & KASHMIR,HANDWARA,2005,17,40,1,10,0,10,30,27,3,0,0,6,32,41,0,41,41,0,11,0,5,6,0,44,3,1,0,1,205,494,JAMMU_&_KASHMIR_HANDWARA_2005_1,1,88,85,0.0202020202020202,0.0606060606060606,0.1777777777777777,111,64,79,0.0828282828282828,0.0646464646464646,11,46,0.2242424242424242,0.1595959595959596,0.0343434343434343,0.0121212121212121,0.3636363636363636,"('JAMMU & KASHMIR', 'HANDWARA', 2005)",116,0.2348178137651821,493,2006,28,31.818181818181817,0.0570400359874044,-1
JAMMU & KASHMIR,JAMMU,2005,22,58,9,20,0,20,42,40,2,1,0,1,180,382,208,174,69,17,64,1,9,32,4,22,36,28,0,149,1939,3085,JAMMU_&_KASHMIR_JAMMU_2005_1,1,152,116,0.0064808813998703,0.0136098509397278,0.0492546986390149,191,90,564,0.1237848347375243,0.0583279325988334,82,78,0.0618924173687621,0.1827608554763447,0.0071289695398574,0.0003240440699935,0.3636363636363636,"('JAMMU & KASHMIR', 'JAMMU', 2005)",210,0.0649350649350649,3233,2006,58,38.15789473684211,0.015680366296049998,148
JAMMU & KASHMIR,KARGIL,2005,0,0,0,1,0,1,2,2,0,0,0,0,5,4,0,4,2,3,3,0,1,0,0,3,0,0,0,9,60,93,JAMMU_&_KASHMIR_KARGIL_2005_1,1,6,6,0.0106382978723404,0.0212765957446808,0.0638297872340425,2,0,9,0.0425531914893617,0.0531914893617021,6,3,0.0212765957446808,0.0957446808510638,0.0,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'KARGIL', 2005)",7,0.0648148148148148,107,2006,1,16.666666666666664,0.0009850275807722908,14
JAMMU & KASHMIR,KATHUA,2005,12,29,1,12,0,12,16,12,4,0,0,2,44,23,4,19,15,6,2,0,6,23,0,7,8,4,0,68,689,967,JAMMU_&_KASHMIR_KATHUA_2005_1,1,47,39,0.012396694214876,0.0165289256198347,0.0485537190082644,82,44,69,0.0237603305785123,0.0454545454545454,8,21,0.0847107438016528,0.0712809917355371,0.012396694214876,0.0020661157024793,0.3636363636363636,"('JAMMU & KASHMIR', 'KATHUA', 2005)",78,0.070460704607046,1106,2006,31,65.95744680851064,0.021906985598781598,139
JAMMU & KASHMIR,KULGAM,2005,39,7,1,12,0,12,43,35,8,0,0,11,51,55,9,46,60,1,8,1,9,7,0,22,3,1,0,12,241,584,JAMMU_&_KASHMIR_KULGAM_2005_1,1,81,78,0.0205128205128205,0.0735042735042735,0.1384615384615384,125,58,117,0.094017094017094,0.0871794871794871,10,69,0.2136752136752136,0.2,0.0666666666666666,0.0188034188034188,0.3636363636363636,"('JAMMU & KASHMIR', 'KULGAM', 2005)",117,0.1762048192771084,663,2006,36,44.44444444444444,0.03774328081556999,79
JAMMU & KASHMIR,KUPWARA,2005,22,60,1,11,0,11,40,33,7,0,0,0,55,49,1,48,96,8,7,4,16,1,0,40,5,0,0,0,260,675,JAMMU_&_KASHMIR_KUPWARA_2005_1,1,96,91,0.0162721893491124,0.059171597633136,0.1420118343195266,180,83,104,0.0724852071005917,0.0813609467455621,19,112,0.2662721893491124,0.1538461538461538,0.0325443786982248,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'KUPWARA', 2005)",132,0.2095238095238095,629,2006,36,37.5,0.0675119752042829,-46
JAMMU & KASHMIR,LEH,2005,1,1,1,5,0,5,3,3,0,0,0,0,11,9,1,8,13,1,3,0,0,0,0,4,0,0,0,0,122,174,JAMMU_&_KASHMIR_LEH_2005_1,1,12,12,0.0285714285714285,0.0171428571428571,0.0685714285714285,16,3,20,0.0514285714285714,0.0628571428571428,4,13,0.0914285714285714,0.1142857142857142,0.0057142857142857,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'LEH', 2005)",13,0.0646766169154228,200,2006,1,8.333333333333332,-0.003894811656005706,26
JAMMU & KASHMIR,POONCH,2005,35,85,1,7,0,7,16,14,2,0,0,0,22,60,0,60,50,5,8,0,10,30,0,11,1,7,0,10,283,641,JAMMU_&_KASHMIR_POONCH_2005_1,1,42,41,0.0109034267912772,0.0249221183800623,0.0654205607476635,201,121,82,0.0934579439252336,0.0342679127725856,13,60,0.3130841121495327,0.1277258566978193,0.0545171339563862,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'POONCH', 2005)",70,0.0972222222222222,719,2006,28,66.66666666666666,0.03180166147455869,78
JAMMU & KASHMIR,PULWAMA,2005,42,70,1,7,0,7,37,36,1,1,0,14,57,109,17,92,191,3,10,2,10,71,0,40,4,0,0,13,240,922,JAMMU_&_KASHMIR_PULWAMA_2005_1,1,88,84,0.0075839653304442,0.0400866738894907,0.0953412784398699,389,127,181,0.1180931744312026,0.0617551462621885,15,201,0.4214517876489707,0.1960996749729144,0.0455037919826652,0.0151679306608884,0.3636363636363636,"('JAMMU & KASHMIR', 'PULWAMA', 2005)",111,0.1172122492080253,946,2006,23,26.136363636363637,0.02187097076815539,24
JAMMU & KASHMIR,RAILWAYS,2005,0,1,0,0,0,0,1,1,0,0,0,0,0,9,0,9,0,0,0,0,1,0,0,0,0,0,0,1,8,21,JAMMU_&_KASHMIR_RAILWAYS_2005_1,1,1,1,0.0,0.0454545454545454,0.0454545454545454,1,1,9,0.4090909090909091,0.0,0,1,0.0454545454545454,0.4090909090909091,0.0,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'RAILWAYS', 2005)",0,0.0,20,2006,-1,-100.0,-0.0454545454545454,-1
JAMMU & KASHMIR,RAJOURI,2005,51,63,0,21,0,21,23,23,0,0,0,2,46,61,6,55,91,3,13,0,29,39,0,15,7,14,0,36,654,1168,JAMMU_&_KASHMIR_RAJOURI_2005_1,1,80,73,0.0179640718562874,0.0196749358426005,0.0684345594525235,246,116,109,0.0521813515825491,0.039349871685201,16,120,0.2104362703165098,0.0932420872540633,0.0436270316509837,0.001710863986313,0.3636363636363636,"('JAMMU & KASHMIR', 'RAJOURI', 2005)",146,0.106259097525473,1373,2006,66,82.5,0.0378245380729495,205
JAMMU & KASHMIR,RAMBAN,2005,50,42,1,6,0,6,12,10,2,2,0,0,25,43,0,43,14,1,9,0,9,8,0,4,1,4,0,1,416,648,JAMMU_&_KASHMIR_RAMBAN_2005_1,1,27,26,0.0092449922958397,0.0184899845916795,0.0416024653312788,115,93,70,0.0662557781201849,0.0385208012326656,10,23,0.1771956856702619,0.1078582434514637,0.0770416024653312,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'RAMBAN', 2005)",29,0.0407303370786516,711,2006,2,7.4074074074074066,-0.0008721282526272037,63
JAMMU & KASHMIR,REASI,2005,33,32,1,1,0,1,12,11,1,0,0,0,27,20,1,19,0,1,1,1,6,3,0,2,3,1,0,0,172,316,JAMMU_&_KASHMIR_REASI_2005_1,1,19,16,0.0031545741324921,0.0378548895899053,0.0599369085173501,69,66,47,0.0630914826498422,0.085173501577287,3,6,0.2176656151419558,0.1482649842271293,0.1041009463722397,0.0,0.3636363636363636,"('JAMMU & KASHMIR', 'REASI', 2005)",32,0.1003134796238244,318,2006,13,68.42105263157895,0.04037657110647431,2
JAMMU & KASHMIR,SRINAGAR,2005,52,116,5,18,0,18,132,103,29,4,0,36,279,361,171,190,147,15,63,3,29,36,0,219,181,11,0,44,1132,2883,JAMMU_&_KASHMIR_SRINAGAR_2005_1,1,561,380,0.0062413314840499,0.0457697642163661,0.1945214979195561,392,209,680,0.1251733703190014,0.0967406380027739,81,176,0.1359223300970873,0.2357836338418862,0.0180305131761442,0.0124826629680998,0.3636363636363636,"('JAMMU & KASHMIR', 'SRINAGAR', 2005)",437,0.1661596958174905,2629,2006,-124,-22.103386809269164,-0.028361802102065625,-254
JAMMU & KASHMIR,UDHAMPUR,2005,12,23,0,15,0,15,11,9,2,0,0,1,43,64,7,57,22,9,10,0,1,15,1,13,17,3,0,2,734,996,JAMMU_&_KASHMIR_UDHAMPUR_2005_1,1,60,43,0.0150451354062186,0.0110330992978936,0.0601805416248746,73,36,108,0.0641925777331996,0.0431293881644934,19,23,0.0732196589769308,0.1083249749247743,0.0120361083249749,0.0010030090270812,0.3636363636363636,"('JAMMU & KASHMIR', 'UDHAMPUR', 2005)",54,0.0572640509013785,942,2006,-6,-10.0,-0.002916490723496097,-54
JHARKHAND,BOKARO,2005,49,13,0,36,0,36,43,41,2,34,0,45,186,576,90,486,128,0,55,0,25,0,19,0,7,47,0,15,1133,2411,JHARKHAND_BOKARO_2005_1,1,152,145,0.0149253731343283,0.0178275290215588,0.0630182421227197,235,107,841,0.2388059701492537,0.0771144278606965,55,153,0.0974295190713101,0.3486733001658375,0.0203150912106136,0.0186567164179104,0.3636363636363636,"('JHARKHAND', 'BOKARO', 2005)",160,0.0688764528626775,2322,2006,8,5.263157894736842,0.005858210739957806,-89
JHARKHAND,CHAIBASA,2005,115,54,2,53,0,53,2,0,2,11,2,21,16,140,0,140,27,11,11,0,5,68,0,2,7,11,0,8,438,1004,JHARKHAND_CHAIBASA_2005_1,1,75,68,0.0527363184079602,0.0019900497512437,0.0746268656716417,287,192,188,0.1393034825870646,0.0159203980099502,22,32,0.2855721393034826,0.1870646766169154,0.1144278606965174,0.0208955223880597,0.3636363636363636,"('JHARKHAND', 'CHAIBASA', 2005)",96,0.0929332042594385,1032,2006,21,28.000000000000004,0.018306338587796803,28
JHARKHAND,CHATRA,2005,27,0,0,11,0,11,9,2,7,15,0,20,16,88,2,86,82,0,2,0,1,0,14,1,0,3,0,10,417,716,JHARKHAND_CHATRA_2005_1,1,38,38,0.0153417015341701,0.0125523012552301,0.0529986052998605,129,47,139,0.1227336122733612,0.0223152022315202,2,83,0.1799163179916318,0.1938633193863319,0.0376569037656903,0.0278940027894002,0.3636363636363636,"('JHARKHAND', 'CHATRA', 2005)",50,0.0646830530401035,772,2006,12,31.57894736842105,0.011684447740242992,56
JHARKHAND,DEOGHAR,2005,51,56,1,46,0,46,10,1,9,10,0,15,119,166,15,151,164,14,29,0,7,199,3,15,2,19,0,11,448,1385,JHARKHAND_DEOGHAR_2005_1,1,95,93,0.0331890331890331,0.0072150072150072,0.0685425685425685,486,123,310,0.1197691197691197,0.0858585858585858,43,171,0.3506493506493506,0.2236652236652236,0.0367965367965368,0.0108225108225108,0.3636363636363636,"('JHARKHAND', 'DEOGHAR', 2005)",105,0.0589556428972487,1780,2006,10,10.526315789473683,-0.0095869256453198,395
JHARKHAND,DHANBAD,2005,97,65,12,32,0,32,68,58,10,71,3,52,179,722,154,568,296,24,79,1,8,481,48,16,7,31,0,7,1346,3645,JHARKHAND_DHANBAD_2005_1,1,202,195,0.0087767416346681,0.0186505759736697,0.0554031815688425,1003,226,1024,0.1980252331321996,0.0490948985189248,104,304,0.2750959956116292,0.2808557323093801,0.0266044980800877,0.0142622051563357,0.3636363636363636,"('JHARKHAND', 'DHANBAD', 2005)",207,0.0558252427184466,3707,2006,5,2.4752475247524752,0.0004220611496041013,62
JHARKHAND,DHANBAD RLY.,2005,5,0,0,2,0,2,2,1,1,22,0,22,4,18,2,16,4,2,3,0,0,0,3,0,0,0,0,2,14,103,JHARKHAND_DHANBAD_RLY._2005_1,1,7,7,0.0192307692307692,0.0192307692307692,0.0673076923076923,31,27,66,0.173076923076923,0.0384615384615384,5,4,0.2980769230769231,0.6346153846153846,0.048076923076923,0.2115384615384615,0.3636363636363636,"('JHARKHAND', 'DHANBAD RLY.', 2005)",8,0.0265780730897009,300,2006,1,14.285714285714285,-0.040729619217991404,197
JHARKHAND,DUMKA,2005,52,18,7,38,0,38,23,9,14,10,0,5,71,176,37,139,135,4,16,0,23,146,12,11,7,38,3,65,711,1571,JHARKHAND_DUMKA_2005_1,1,132,122,0.0241730279898218,0.0146310432569974,0.0839694656488549,363,82,262,0.1119592875318066,0.0451653944020356,20,158,0.2309160305343511,0.1666666666666666,0.0330788804071246,0.0031806615776081,0.3636363636363636,"('JHARKHAND', 'DUMKA', 2005)",167,0.1096520026263952,1522,2006,35,26.515151515151516,0.025682536977540305,-49
JHARKHAND,GARHWA,2005,47,5,0,17,0,17,20,0,20,8,0,17,46,77,0,77,132,0,20,0,0,8,17,0,2,15,0,7,526,964,JHARKHAND_GARHWA_2005_1,1,71,69,0.0176165803108808,0.0207253886010362,0.0735751295336787,209,69,148,0.0797927461139896,0.0476683937823834,20,132,0.216580310880829,0.1533678756476684,0.0487046632124352,0.0176165803108808,0.3636363636363636,"('JHARKHAND', 'GARHWA', 2005)",69,0.0590248075278015,1168,2006,-2,-2.8169014084507045,-0.014550322005877199,204
JHARKHAND,GIRIDIH,2005,63,101,2,28,0,28,41,39,2,53,3,36,119,306,12,294,222,7,13,0,4,67,24,54,0,44,0,84,1085,2356,JHARKHAND_GIRIDIH_2005_1,1,191,191,0.0118795078489605,0.0173949936359779,0.0810352142554094,491,202,514,0.1298260500636402,0.0504879083580823,20,226,0.2083156554942724,0.2180738226559185,0.0267288926601612,0.0152736529486635,0.3636363636363636,"('JHARKHAND', 'GIRIDIH', 2005)",263,0.0977695167286245,2689,2006,72,37.696335078534034,0.0167343024732151,333
JHARKHAND,GODDA,2005,44,83,6,46,0,46,29,0,29,6,0,11,52,117,0,117,142,8,30,0,30,71,8,28,0,39,0,15,508,1273,JHARKHAND_GODDA_2005_1,1,150,150,0.0361067503924646,0.0227629513343799,0.1177394034536891,357,144,186,0.0918367346938775,0.0408163265306122,38,172,0.2802197802197802,0.1459968602825745,0.0345368916797488,0.0086342229199372,0.3636363636363636,"('JHARKHAND', 'GODDA', 2005)",129,0.1047077922077922,1231,2006,-21,-14.000000000000002,-0.013031611245896912,-42
JHARKHAND,GUMLA,2005,140,40,1,45,0,45,17,10,7,26,0,27,32,61,14,47,31,7,5,7,7,1,2,10,0,6,0,10,312,787,JHARKHAND_GUMLA_2005_1,1,80,80,0.0571065989847715,0.0215736040609137,0.1015228426395939,240,208,146,0.0774111675126903,0.0406091370558375,19,38,0.3045685279187817,0.1852791878172588,0.1776649746192893,0.0342639593908629,0.3636363636363636,"('JHARKHAND', 'GUMLA', 2005)",106,0.1068548387096774,991,2006,26,32.5,0.0053319960700835,204
JHARKHAND,HAZARIBAGH,2005,104,34,11,57,0,57,55,32,23,99,6,82,155,726,181,545,279,16,66,5,17,45,31,32,0,55,0,15,1299,3189,JHARKHAND_HAZARIBAGH_2005_1,1,230,230,0.0178683385579937,0.0172413793103448,0.0721003134796238,555,231,1062,0.2275862068965517,0.0485893416927899,87,296,0.1739811912225705,0.3329153605015674,0.0326018808777429,0.025705329153605,0.3636363636363636,"('JHARKHAND', 'HAZARIBAGH', 2005)",300,0.0988467874794069,3034,2006,70,30.434782608695656,0.026746473999783096,-155
JHARKHAND,JAMSHEDPUR,2005,87,103,8,37,0,37,43,9,34,17,5,49,152,834,112,722,85,60,118,5,10,223,10,34,1,56,0,173,1033,3143,JHARKHAND_JAMSHEDPUR_2005_1,1,181,180,0.0117684478371501,0.013676844783715,0.0575699745547073,555,247,1052,0.2652671755725191,0.0483460559796437,183,95,0.1765267175572519,0.3346055979643766,0.0276717557251908,0.0155852417302798,0.3636363636363636,"('JHARKHAND', 'JAMSHEDPUR', 2005)",248,0.0776699029126213,3192,2006,67,37.01657458563536,0.020099928357914,49
JHARKHAND,JAMSHEDPUR RLY.,2005,8,0,0,0,0,0,2,0,2,7,0,7,5,130,5,125,1,0,4,0,0,5,0,3,0,3,0,0,225,400,JHARKHAND_JAMSHEDPUR_RLY._2005_1,1,8,8,0.0,0.0049875311720698,0.0199501246882793,21,15,149,0.3241895261845386,0.0124688279301745,4,1,0.0523690773067331,0.371571072319202,0.0199501246882793,0.0174563591022443,0.3636363636363636,"('JHARKHAND', 'JAMSHEDPUR RLY.', 2005)",3,0.0102739726027397,291,2006,-5,-62.5,-0.009676152085539602,-109
JHARKHAND,JAMTARA,2005,19,28,2,0,0,0,6,3,3,12,1,5,25,88,2,86,70,1,6,0,0,124,6,17,2,17,0,23,88,540,JHARKHAND_JAMTARA_2005_1,1,48,46,0.0,0.011090573012939,0.088724584103512,248,54,130,0.1626617375231053,0.0462107208872458,7,70,0.4584103512014787,0.2402957486136783,0.0351201478743068,0.0092421441774491,0.3636363636363636,"('JHARKHAND', 'JAMTARA', 2005)",58,0.0856720827178729,676,2006,10,20.833333333333336,-0.003052501385639103,136
JHARKHAND,KODERMA,2005,26,9,0,12,0,12,14,4,10,22,1,18,17,91,27,64,41,18,21,0,3,39,15,4,0,23,0,50,392,816,JHARKHAND_KODERMA_2005_1,1,68,68,0.01468788249694,0.0171358629130966,0.0832313341493268,133,53,148,0.1113831089351285,0.0208078335373317,39,44,0.1627906976744186,0.1811505507955936,0.0318237454100367,0.02203182374541,0.3636363636363636,"('JHARKHAND', 'KODERMA', 2005)",61,0.0792207792207792,769,2006,-7,-10.294117647058822,-0.004010554928547599,-47
JHARKHAND,LATEHAR,2005,34,1,1,12,0,12,6,6,0,26,1,13,16,59,7,52,14,2,1,0,0,0,1,2,0,3,0,32,235,459,JHARKHAND_LATEHAR_2005_1,1,24,24,0.0260869565217391,0.0130434782608695,0.0521739130434782,63,49,114,0.1282608695652174,0.0347826086956521,3,14,0.1369565217391304,0.2478260869565217,0.0739130434782608,0.0282608695652173,0.3636363636363636,"('JHARKHAND', 'LATEHAR', 2005)",28,0.0514705882352941,543,2006,4,16.666666666666664,-0.0007033248081841012,84
JHARKHAND,LOHARDAGGA,2005,51,43,1,25,0,25,18,14,4,10,2,28,25,90,7,83,58,6,19,0,4,87,1,11,0,29,0,21,86,615,JHARKHAND_LOHARDAGGA_2005_1,1,84,84,0.0405844155844155,0.0292207792207792,0.1363636363636363,268,123,153,0.1461038961038961,0.0405844155844155,25,62,0.435064935064935,0.2483766233766234,0.0827922077922077,0.0454545454545454,0.3636363636363636,"('JHARKHAND', 'LOHARDAGGA', 2005)",83,0.1461267605633802,567,2006,-1,-1.1904761904761905,0.0097631241997439,-48
JHARKHAND,PAKUR,2005,35,84,4,30,0,30,9,6,3,7,0,5,18,54,7,47,90,12,11,0,7,112,4,12,0,5,0,33,187,719,JHARKHAND_PAKUR_2005_1,1,60,60,0.0416666666666666,0.0125,0.0833333333333333,330,128,84,0.075,0.025,23,97,0.4583333333333333,0.1166666666666666,0.0486111111111111,0.0069444444444444,0.3636363636363636,"('JHARKHAND', 'PAKUR', 2005)",97,0.1325136612021858,731,2006,37,61.66666666666667,0.0491803278688525,12
JHARKHAND,PALAMU,2005,69,57,4,27,0,27,44,30,14,9,6,34,91,160,19,141,217,13,40,0,21,541,21,13,0,29,0,0,322,1718,JHARKHAND_PALAMU_2005_1,1,134,134,0.0157068062827225,0.0255962769051774,0.0779522978475858,922,164,294,0.0930773705642815,0.0529377545084351,53,238,0.5363583478766725,0.1710296684118673,0.0401396160558464,0.0197789412449098,0.3636363636363636,"('JHARKHAND', 'PALAMU', 2005)",118,0.0753031269942565,1566,2006,-16,-11.940298507462686,-0.0026491708533293024,-152
JHARKHAND,RANCHI,2005,239,168,19,102,5,97,105,0,105,82,19,190,239,1138,462,676,174,26,49,0,11,681,11,14,0,58,0,867,883,5075,JHARKHAND_RANCHI_2005_1,1,290,290,0.0200945626477541,0.0206855791962174,0.0571315996847911,1471,616,1649,0.2241922773837667,0.0470843183609141,75,185,0.2897951142631993,0.3248620961386919,0.0470843183609141,0.0374310480693459,0.3636363636363636,"('JHARKHAND', 'RANCHI', 2005)",269,0.0507260041485951,5302,2006,-21,-7.241379310344828,-0.006405595536195997,227
JHARKHAND,SAHEBGANJ,2005,47,43,4,44,0,44,26,6,20,5,0,12,17,117,7,110,70,5,16,1,10,49,4,6,1,36,0,21,279,813,JHARKHAND_SAHEBGANJ_2005_1,1,117,116,0.054054054054054,0.0319410319410319,0.1437346437346437,225,106,151,0.1437346437346437,0.0208845208845208,22,80,0.2764127764127764,0.1855036855036855,0.0577395577395577,0.0147420147420147,0.3636363636363636,"('JHARKHAND', 'SAHEBGANJ', 2005)",111,0.1318289786223277,841,2006,-6,-5.128205128205128,-0.011905665112316,28
JHARKHAND,SARAIKELA,2005,49,59,2,33,0,33,19,6,13,18,0,7,6,191,10,181,52,4,20,0,0,89,3,6,0,22,0,10,423,1013,JHARKHAND_SARAIKELA_2005_1,1,83,83,0.0325443786982248,0.0187376725838264,0.0818540433925049,258,117,222,0.1883629191321499,0.0059171597633136,24,52,0.2544378698224852,0.2189349112426035,0.0483234714003944,0.0069033530571992,0.3636363636363636,"('JHARKHAND', 'SARAIKELA', 2005)",52,0.0577136514983351,900,2006,-31,-37.34939759036144,-0.024140391894169805,-113
JHARKHAND,SIMDEGA,2005,65,20,0,20,0,20,10,6,4,12,0,11,4,70,9,61,10,3,9,0,9,42,0,2,0,1,1,11,160,460,JHARKHAND_SIMDEGA_2005_1,1,34,33,0.0433839479392624,0.0216919739696312,0.0737527114967462,148,96,97,0.1518438177874186,0.0086767895878524,12,19,0.3210412147505423,0.210412147505423,0.140997830802603,0.0238611713665943,0.3636363636363636,"('JHARKHAND', 'SIMDEGA', 2005)",58,0.1321184510250569,438,2006,24,70.58823529411765,0.0583657395283107,-22
KARNATAKA,BAGALKOT,2005,43,28,2,4,0,4,15,4,11,17,9,9,97,128,47,81,204,6,34,1,9,324,1,43,4,68,0,0,1037,2083,KARNATAKA_BAGALKOT_2005_1,1,135,131,0.0019193857965451,0.0071976967370441,0.0647792706333973,610,82,251,0.0614203454894433,0.0465451055662188,41,213,0.2927063339731286,0.1204414587332053,0.0206333973128598,0.0043186180422264,0.3636363636363636,"('KARNATAKA', 'BAGALKOT', 2005)",140,0.0678623364032961,2062,2006,5,3.7037037037037033,0.0030830657698987934,-21
KARNATAKA,BANGALORE COMMR.,2005,242,282,5,38,0,38,131,25,106,35,82,594,1771,9617,3753,5864,377,172,1633,90,5,3474,39,167,39,287,0,93,9869,29042,KARNATAKA_BANGALORE_COMMR._2005_1,1,701,662,0.0013084047791206,0.0045105533174947,0.0241366250043039,4974,1123,12017,0.3311297042316565,0.0609785490479633,1895,382,0.1712632992459456,0.4137657955445374,0.0083324725407154,0.020452432599938,0.3636363636363636,"('KARNATAKA', 'BANGALORE COMMR.', 2005)",617,0.0234734639528248,26284,2006,-84,-11.982881597717546,-0.0006631610514790977,-2758
KARNATAKA,BANGALORE RURAL,2005,171,94,2,16,0,16,44,20,24,25,1,58,378,876,292,584,599,24,106,1,13,1154,46,110,0,102,0,0,4380,8200,KARNATAKA_BANGALORE_RURAL_2005_1,1,318,318,0.0019509815876112,0.0053651993659309,0.0387757590537739,2078,325,1337,0.1068162419217168,0.0460919400073161,131,612,0.2533837336910133,0.1630288989147665,0.0208511157175954,0.0070723082550908,0.3636363636363636,"('KARNATAKA', 'BANGALORE RURAL', 2005)",306,0.0348559061396514,8778,2006,-12,-3.7735849056603774,-0.003919852914122501,578
KARNATAKA,BELGAUM,2005,116,79,1,13,0,13,41,26,15,11,2,36,234,363,137,226,311,14,141,4,23,816,10,74,0,108,0,34,3249,5680,KARNATAKA_BELGAUM_2005_1,1,246,246,0.0022883295194508,0.0072170392536525,0.0433022355219151,1359,232,644,0.0638972011969723,0.0411899313501144,159,334,0.2392184474564337,0.1133603238866396,0.0204189403274071,0.0063369125154022,0.3636363636363636,"('KARNATAKA', 'BELGAUM', 2005)",331,0.0538736979166666,6143,2006,85,34.552845528455286,0.010571462394751499,463
KARNATAKA,BELLARY,2005,58,35,0,17,0,17,21,16,5,4,1,31,166,304,115,189,263,12,93,2,17,627,5,53,0,60,0,7,2656,4432,KARNATAKA_BELLARY_2005_1,1,156,156,0.0038348748026167,0.0047371982855853,0.0351906158357771,1014,124,505,0.0685765847056169,0.0374464245431987,107,280,0.2287390029325513,0.1139183397247913,0.0130836905030453,0.0069930069930069,0.3636363636363636,"('KARNATAKA', 'BELLARY', 2005)",180,0.0437636761487965,4112,2006,24,15.384615384615385,0.008573060313019396,-320
KARNATAKA,BIDAR,2005,38,44,1,5,0,5,12,8,4,2,0,22,136,183,31,152,165,19,34,2,9,1056,10,44,3,53,0,0,1751,3589,KARNATAKA_BIDAR_2005_1,1,127,124,0.0013927576601671,0.0033426183844011,0.0353760445682451,1326,105,343,0.0509749303621169,0.0378830083565459,55,174,0.3693593314763231,0.0955431754874651,0.0105849582172701,0.0061281337047353,0.3636363636363636,"('KARNATAKA', 'BIDAR', 2005)",191,0.0532924107142857,3583,2006,64,50.39370078740157,0.0179163661460406,-6
KARNATAKA,BIJAPUR,2005,49,61,2,18,0,18,22,16,6,6,7,18,149,154,54,100,326,11,40,1,12,678,0,93,0,105,0,0,1263,3015,KARNATAKA_BIJAPUR_2005_1,1,238,238,0.0059681697612732,0.0072944297082228,0.0789124668435013,1134,130,327,0.0510610079575596,0.0494031830238726,52,338,0.3759946949602122,0.1084217506631299,0.0162466843501326,0.0059681697612732,0.3636363636363636,"('KARNATAKA', 'BIJAPUR', 2005)",263,0.0831489092633575,3162,2006,25,10.504201680672269,0.004236442419856198,147
